bin,lo,hi,count,confidence,accuracy,abs_gap,validation_split,method
1,0.1,0.2,0,,,,fold2__t_minus_1_2100_hkt,B3_forecast_level_residual_pmf
2,0.2,0.30000000000000004,0,,,,fold2__t_minus_1_2100_hkt,B3_forecast_level_residual_pmf
3,0.30000000000000004,0.4,385,0.3167662536285542,0.2935064935064935,0.023259760122060713,fold2__t_minus_1_2100_hkt,B3_forecast_level_residual_pmf
4,0.4,0.5,255,0.41334994183245793,0.4196078431372549,0.006257901304796976,fold2__t_minus_1_2100_hkt,B3_forecast_level_residual_pmf
5,0.5,0.6000000000000001,0,,,,fold2__t_minus_1_2100_hkt,B3_forecast_level_residual_pmf
6,0.6000000000000001,0.7000000000000001,31,0.6301240580988056,0.7096774193548387,0.07955336125603318,fold2__t_minus_1_2100_hkt,B3_forecast_level_residual_pmf
7,0.7000000000000001,0.8,0,,,,fold2__t_minus_1_2100_hkt,B3_forecast_level_residual_pmf
8,0.8,0.9,1,0.8272916027759691,1.0,0.17270839722403086,fold2__t_minus_1_2100_hkt,B3_forecast_level_residual_pmf
9,0.9,1.0,305,0.9842623982433042,0.9836065573770492,0.0006558408662550308,fold2__t_minus_1_2100_hkt,B3_forecast_level_residual_pmf
0,0.0,0.1,0,,,,fold2__t_minus_1_2100_hkt,B4_hierarchical_residual_pmf
1,0.1,0.2,0,,,,fold2__t_minus_1_2100_hkt,B4_hierarchical_residual_pmf
2,0.2,0.30000000000000004,109,0.27485624476294157,0.1834862385321101,0.09137000623083147,fold2__t_minus_1_2100_hkt,B4_hierarchical_residual_pmf
3,0.30000000000000004,0.4,393,0.3461249537563437,0.3486005089058524,0.0024755551495087014,fold2__t_minus_1_2100_hkt,B4_hierarchical_residual_pmf
4,0.4,0.5,117,0.4291917817012973,0.4444444444444444,0.015252662743147127,fold2__t_minus_1_2100_hkt,B4_hierarchical_residual_pmf
5,0.5,0.6000000000000001,21,0.5204912093044848,0.2857142857142857,0.23477692359019908,fold2__t_minus_1_2100_hkt,B4_hierarchical_residual_pmf
6,0.6000000000000001,0.7000000000000001,14,0.6132332308899617,0.7142857142857143,0.10105248339575257,fold2__t_minus_1_2100_hkt,B4_hierarchical_residual_pmf
7,0.7000000000000001,0.8,17,0.741811292413702,0.7058823529411765,0.03592893947252551,fold2__t_minus_1_2100_hkt,B4_hierarchical_residual_pmf
8,0.8,0.9,23,0.8676836136100136,0.8260869565217391,0.041596657088274425,fold2__t_minus_1_2100_hkt,B4_hierarchical_residual_pmf
9,0.9,1.0,283,0.9925468399393047,0.9964664310954063,0.003919591156101632,fold2__t_minus_1_2100_hkt,B4_hierarchical_residual_pmf
0,0.0,0.1,0,,,,fold2__t_minus_1_2100_hkt,B5_kernel_analog_pmf
1,0.1,0.2,0,,,,fold2__t_minus_1_2100_hkt,B5_kernel_analog_pmf
2,0.2,0.30000000000000004,103,0.2672348257982946,0.22330097087378642,0.04393385492450819,fold2__t_minus_1_2100_hkt,B5_kernel_analog_pmf
3,0.30000000000000004,0.4,312,0.3436980815556658,0.33653846153846156,0.007159620017204216,fold2__t_minus_1_2100_hkt,B5_kernel_analog_pmf
4,0.4,0.5,225,0.43484044550964523,0.38222222222222224,0.052618223287422994,fold2__t_minus_1_2100_hkt,B5_kernel_analog_pmf
5,0.5,0.6000000000000001,0,,,,fold2__t_minus_1_2100_hkt,B5_kernel_analog_pmf
6,0.6000000000000001,0.7000000000000001,19,0.6256367731360559,0.6842105263157895,0.05857375317973357,fold2__t_minus_1_2100_hkt,B5_kernel_analog_pmf
7,0.7000000000000001,0.8,12,0.7208514789189061,0.75,0.029148521081093892,fold2__t_minus_1_2100_hkt,B5_kernel_analog_pmf
8,0.8,0.9,26,0.8610742080223688,0.8846153846153846,0.0235411765930158,fold2__t_minus_1_2100_hkt,B5_kernel_analog_pmf
9,0.9,1.0,280,0.9915569166461655,0.9928571428571429,0.0013002262109773621,fold2__t_minus_1_2100_hkt,B5_kernel_analog_pmf
0,0.0,0.1,0,,,,fold2__t_minus_1_2100_hkt,B6_month_climatology_diagnostic
1,0.1,0.2,0,,,,fold2__t_minus_1_2100_hkt,B6_month_climatology_diagnostic
2,0.2,0.30000000000000004,522,0.23561775874659485,0.20881226053639848,0.02680549821019637,fold2__t_minus_1_2100_hkt,B6_month_climatology_diagnostic
3,0.30000000000000004,0.4,0,,,,fold2__t_minus_1_2100_hkt,B6_month_climatology_diagnostic
4,0.4,0.5,81,0.4354115990270132,0.38271604938271603,0.05269554964429718,fold2__t_minus_1_2100_hkt,B6_month_climatology_diagnostic
5,0.5,0.6000000000000001,73,0.5642528917762637,0.410958904109589,0.15329398766667468,fold2__t_minus_1_2100_hkt,B6_month_climatology_diagnostic
6,0.6000000000000001,0.7000000000000001,0,,,,fold2__t_minus_1_2100_hkt,B6_month_climatology_diagnostic
7,0.7000000000000001,0.8,87,0.7773475314617615,0.8045977011494253,0.027250169687663806,fold2__t_minus_1_2100_hkt,B6_month_climatology_diagnostic
8,0.8,0.9,0,,,,fold2__t_minus_1_2100_hkt,B6_month_climatology_diagnostic
9,0.9,1.0,214,0.9590261475592415,0.9766355140186916,0.017609366459450104,fold2__t_minus_1_2100_hkt,B6_month_climatology_diagnostic
0,0.0,0.1,0,,,,fold2__t_minus_1_2100_hkt,P1_normal_mos
1,0.1,0.2,0,,,,fold2__t_minus_1_2100_hkt,P1_normal_mos
2,0.2,0.30000000000000004,558,0.29078037085146746,0.34587813620071683,0.05509776534924937,fold2__t_minus_1_2100_hkt,P1_normal_mos
3,0.30000000000000004,0.4,39,0.3056963823831715,0.3076923076923077,0.001995925309136226,fold2__t_minus_1_2100_hkt,P1_normal_mos
4,0.4,0.5,43,0.4397767356536359,0.4418604651162791,0.00208372946264318,fold2__t_minus_1_2100_hkt,P1_normal_mos
5,0.5,0.6000000000000001,0,,,,fold2__t_minus_1_2100_hkt,P1_normal_mos
6,0.6000000000000001,0.7000000000000001,3,0.6801959459536321,0.6666666666666666,0.013529279286965457,fold2__t_minus_1_2100_hkt,P1_normal_mos
7,0.7000000000000001,0.8,29,0.7227027611144151,0.7241379310344828,0.001435169920067647,fold2__t_minus_1_2100_hkt,P1_normal_mos
8,0.8,0.9,3,0.8954367190079306,1.0,0.10456328099206935,fold2__t_minus_1_2100_hkt,P1_normal_mos
9,0.9,1.0,302,0.9883648213661125,0.9834437086092715,0.0049211127568409285,fold2__t_minus_1_2100_hkt,P1_normal_mos
0,0.0,0.1,0,,,,fold2__t_minus_1_2100_hkt,P2_student_t_mos
1,0.1,0.2,0,,,,fold2__t_minus_1_2100_hkt,P2_student_t_mos
2,0.2,0.30000000000000004,595,0.28397325163904635,0.34285714285714286,0.05888389121809651,fold2__t_minus_1_2100_hkt,P2_student_t_mos
3,0.30000000000000004,0.4,2,0.3914743385637012,0.5,0.10852566143629883,fold2__t_minus_1_2100_hkt,P2_student_t_mos
4,0.4,0.5,43,0.441040311130719,0.4418604651162791,0.0008201539855600681,fold2__t_minus_1_2100_hkt,P2_student_t_mos
5,0.5,0.6000000000000001,0,,,,fold2__t_minus_1_2100_hkt,P2_student_t_mos
6,0.6000000000000001,0.7000000000000001,11,0.6918069785028385,0.6363636363636364,0.0554433421392021,fold2__t_minus_1_2100_hkt,P2_student_t_mos
7,0.7000000000000001,0.8,21,0.7246174863685155,0.7619047619047619,0.037287275536246334,fold2__t_minus_1_2100_hkt,P2_student_t_mos
8,0.8,0.9,15,0.8914818865902598,1.0,0.10851811340974016,fold2__t_minus_1_2100_hkt,P2_student_t_mos
9,0.9,1.0,290,0.9886691839177932,0.9827586206896551,0.005910563228138099,fold2__t_minus_1_2100_hkt,P2_student_t_mos
0,0.0,0.1,0,,,,fold2__t_minus_1_2100_hkt,C1_multinomial_ridge
1,0.1,0.2,0,,,,fold2__t_minus_1_2100_hkt,C1_multinomial_ridge
2,0.2,0.30000000000000004,255,0.2767159281068678,0.29411764705882354,0.017401718951955747,fold2__t_minus_1_2100_hkt,C1_multinomial_ridge
3,0.30000000000000004,0.4,240,0.33828823918814116,0.36666666666666664,0.02837842747852548,fold2__t_minus_1_2100_hkt,C1_multinomial_ridge
4,0.4,0.5,141,0.43789585349795257,0.3333333333333333,0.10456252016461925,fold2__t_minus_1_2100_hkt,C1_multinomial_ridge
5,0.5,0.6000000000000001,4,0.5479137545723014,0.5,0.047913754572301404,fold2__t_minus_1_2100_hkt,C1_multinomial_ridge
6,0.6000000000000001,0.7000000000000001,17,0.6726251201811546,0.7058823529411765,0.033257232760021904,fold2__t_minus_1_2100_hkt,C1_multinomial_ridge
7,0.7000000000000001,0.8,13,0.7362843327490575,0.7692307692307693,0.032946436481711805,fold2__t_minus_1_2100_hkt,C1_multinomial_ridge
8,0.8,0.9,34,0.8664500601199964,0.8235294117647058,0.042920648355290525,fold2__t_minus_1_2100_hkt,C1_multinomial_ridge
9,0.9,1.0,273,0.9871385062847358,0.9963369963369964,0.009198490052260588,fold2__t_minus_1_2100_hkt,C1_multinomial_ridge
0,0.0,0.1,0,,,,fold2__t_minus_1_2100_hkt,C2_ordinal_cdf_logistic
1,0.1,0.2,0,,,,fold2__t_minus_1_2100_hkt,C2_ordinal_cdf_logistic
2,0.2,0.30000000000000004,186,0.2781773337440083,0.2956989247311828,0.017521590987174485,fold2__t_minus_1_2100_hkt,C2_ordinal_cdf_logistic
3,0.30000000000000004,0.4,308,0.33745590684218885,0.3409090909090909,0.0034531840669020375,fold2__t_minus_1_2100_hkt,C2_ordinal_cdf_logistic
4,0.4,0.5,140,0.44808658553752695,0.3357142857142857,0.11237229982324126,fold2__t_minus_1_2100_hkt,C2_ordinal_cdf_logistic
5,0.5,0.6000000000000001,11,0.5593522318114278,0.5454545454545454,0.013897686356882377,fold2__t_minus_1_2100_hkt,C2_ordinal_cdf_logistic
6,0.6000000000000001,0.7000000000000001,18,0.6439299701988098,0.7222222222222222,0.07829225202341239,fold2__t_minus_1_2100_hkt,C2_ordinal_cdf_logistic
7,0.7000000000000001,0.8,12,0.7513937319145866,0.75,0.0013937319145865823,fold2__t_minus_1_2100_hkt,C2_ordinal_cdf_logistic
8,0.8,0.9,30,0.8587179497809756,0.8666666666666667,0.007948716885691098,fold2__t_minus_1_2100_hkt,C2_ordinal_cdf_logistic
9,0.9,1.0,272,0.987965640797591,0.9963235294117647,0.008357888614173747,fold2__t_minus_1_2100_hkt,C2_ordinal_cdf_logistic
0,0.0,0.1,0,,,,fold2__t_minus_1_2100_hkt,K0_B4_identity
1,0.1,0.2,0,,,,fold2__t_minus_1_2100_hkt,K0_B4_identity
2,0.2,0.30000000000000004,109,0.27485624476294157,0.1834862385321101,0.09137000623083147,fold2__t_minus_1_2100_hkt,K0_B4_identity
3,0.30000000000000004,0.4,393,0.3461249537563437,0.3486005089058524,0.0024755551495087014,fold2__t_minus_1_2100_hkt,K0_B4_identity
4,0.4,0.5,117,0.4291917817012973,0.4444444444444444,0.015252662743147127,fold2__t_minus_1_2100_hkt,K0_B4_identity
5,0.5,0.6000000000000001,21,0.5204912093044848,0.2857142857142857,0.23477692359019908,fold2__t_minus_1_2100_hkt,K0_B4_identity
6,0.6000000000000001,0.7000000000000001,14,0.6132332308899617,0.7142857142857143,0.10105248339575257,fold2__t_minus_1_2100_hkt,K0_B4_identity
7,0.7000000000000001,0.8,17,0.741811292413702,0.7058823529411765,0.03592893947252551,fold2__t_minus_1_2100_hkt,K0_B4_identity
8,0.8,0.9,23,0.8676836136100136,0.8260869565217391,0.041596657088274425,fold2__t_minus_1_2100_hkt,K0_B4_identity
9,0.9,1.0,283,0.9925468399393047,0.9964664310954063,0.003919591156101632,fold2__t_minus_1_2100_hkt,K0_B4_identity
0,0.0,0.1,0,,,,fold2__t_minus_1_2100_hkt,K1_B4_power_calibrated
1,0.1,0.2,0,,,,fold2__t_minus_1_2100_hkt,K1_B4_power_calibrated
2,0.2,0.30000000000000004,142,0.27569890862506674,0.19014084507042253,0.08555806355464421,fold2__t_minus_1_2100_hkt,K1_B4_power_calibrated
3,0.30000000000000004,0.4,399,0.3474084803220916,0.3659147869674185,0.01850630664532693,fold2__t_minus_1_2100_hkt,K1_B4_power_calibrated
4,0.4,0.5,78,0.4290047555281366,0.46153846153846156,0.03253370601032496,fold2__t_minus_1_2100_hkt,K1_B4_power_calibrated
5,0.5,0.6000000000000001,29,0.5288508246157683,0.4482758620689655,0.08057496254680274,fold2__t_minus_1_2100_hkt,K1_B4_power_calibrated
6,0.6000000000000001,0.7000000000000001,6,0.6027198898981486,0.5,0.10271988989814862,fold2__t_minus_1_2100_hkt,K1_B4_power_calibrated
7,0.7000000000000001,0.8,17,0.7231503464106874,0.7058823529411765,0.01726799346951091,fold2__t_minus_1_2100_hkt,K1_B4_power_calibrated
8,0.8,0.9,23,0.8507576745211172,0.8260869565217391,0.024670717999378033,fold2__t_minus_1_2100_hkt,K1_B4_power_calibrated
9,0.9,1.0,283,0.9911278407311152,0.9964664310954063,0.005338590364291185,fold2__t_minus_1_2100_hkt,K1_B4_power_calibrated
0,0.0,0.1,0,,,,fold2__t_minus_1_2100_hkt,K2_B4_monotone_cdf_projected
1,0.1,0.2,0,,,,fold2__t_minus_1_2100_hkt,K2_B4_monotone_cdf_projected
2,0.2,0.30000000000000004,109,0.2748562447629416,0.1834862385321101,0.09137000623083152,fold2__t_minus_1_2100_hkt,K2_B4_monotone_cdf_projected
3,0.30000000000000004,0.4,393,0.3461249537563437,0.3486005089058524,0.0024755551495087014,fold2__t_minus_1_2100_hkt,K2_B4_monotone_cdf_projected
4,0.4,0.5,117,0.42919178170129724,0.4444444444444444,0.015252662743147183,fold2__t_minus_1_2100_hkt,K2_B4_monotone_cdf_projected
5,0.5,0.6000000000000001,21,0.5204912093044848,0.2857142857142857,0.23477692359019908,fold2__t_minus_1_2100_hkt,K2_B4_monotone_cdf_projected
6,0.6000000000000001,0.7000000000000001,14,0.6132332308899617,0.7142857142857143,0.10105248339575257,fold2__t_minus_1_2100_hkt,K2_B4_monotone_cdf_projected
7,0.7000000000000001,0.8,17,0.741811292413702,0.7058823529411765,0.03592893947252551,fold2__t_minus_1_2100_hkt,K2_B4_monotone_cdf_projected
8,0.8,0.9,23,0.8676836136100136,0.8260869565217391,0.041596657088274425,fold2__t_minus_1_2100_hkt,K2_B4_monotone_cdf_projected
9,0.9,1.0,283,0.9925468399393046,0.9964664310954063,0.003919591156101743,fold2__t_minus_1_2100_hkt,K2_B4_monotone_cdf_projected
0,0.0,0.1,0,,,,fold2__t_minus_1_2100_hkt,S1_conservative_simplex_stack
1,0.1,0.2,0,,,,fold2__t_minus_1_2100_hkt,S1_conservative_simplex_stack
2,0.2,0.30000000000000004,115,0.2732413067384004,0.17391304347826086,0.09932826326013955,fold2__t_minus_1_2100_hkt,S1_conservative_simplex_stack
3,0.30000000000000004,0.4,414,0.343750022610053,0.35507246376811596,0.011322441158062968,fold2__t_minus_1_2100_hkt,S1_conservative_simplex_stack
4,0.4,0.5,93,0.42361636890596166,0.45161290322580644,0.02799653431984478,fold2__t_minus_1_2100_hkt,S1_conservative_simplex_stack
5,0.5,0.6000000000000001,18,0.5072010868250855,0.3333333333333333,0.17386775349175215,fold2__t_minus_1_2100_hkt,S1_conservative_simplex_stack
6,0.6000000000000001,0.7000000000000001,14,0.6231745860164838,0.7142857142857143,0.09111112826923051,fold2__t_minus_1_2100_hkt,S1_conservative_simplex_stack
7,0.7000000000000001,0.8,17,0.7326207290935868,0.7058823529411765,0.02673837615241026,fold2__t_minus_1_2100_hkt,S1_conservative_simplex_stack
8,0.8,0.9,23,0.8657002834874601,0.8260869565217391,0.03961332696572095,fold2__t_minus_1_2100_hkt,S1_conservative_simplex_stack
9,0.9,1.0,283,0.9860096282255849,0.9964664310954063,0.010456802869821424,fold2__t_minus_1_2100_hkt,S1_conservative_simplex_stack
0,0.0,0.1,0,,,,fold2__t_minus_1_2100_hkt,E1_normal_emos
1,0.1,0.2,0,,,,fold2__t_minus_1_2100_hkt,E1_normal_emos
2,0.2,0.30000000000000004,0,,,,fold2__t_minus_1_2100_hkt,E1_normal_emos
3,0.30000000000000004,0.4,307,0.37083939339042993,0.36482084690553745,0.006018546484892473,fold2__t_minus_1_2100_hkt,E1_normal_emos
4,0.4,0.5,333,0.43109631797187054,0.34234234234234234,0.08875397562952819,fold2__t_minus_1_2100_hkt,E1_normal_emos
5,0.5,0.6000000000000001,0,,,,fold2__t_minus_1_2100_hkt,E1_normal_emos
6,0.6000000000000001,0.7000000000000001,1,0.668484305968406,0.0,0.668484305968406,fold2__t_minus_1_2100_hkt,E1_normal_emos
7,0.7000000000000001,0.8,17,0.759470991936878,0.7058823529411765,0.05358863899570143,fold2__t_minus_1_2100_hkt,E1_normal_emos
8,0.8,0.9,14,0.8269596367613146,0.7857142857142857,0.041245351047028866,fold2__t_minus_1_2100_hkt,E1_normal_emos
9,0.9,1.0,305,0.9954156158341086,0.9836065573770492,0.011809058457059485,fold2__t_minus_1_2100_hkt,E1_normal_emos
0,0.0,0.1,0,,,,fold2__t_minus_1_2100_hkt,E2_student_t_emos
1,0.1,0.2,0,,,,fold2__t_minus_1_2100_hkt,E2_student_t_emos
2,0.2,0.30000000000000004,4,0.2933410749573721,0.0,0.2933410749573721,fold2__t_minus_1_2100_hkt,E2_student_t_emos
3,0.30000000000000004,0.4,540,0.3526787323625544,0.3425925925925926,0.01008613976996181,fold2__t_minus_1_2100_hkt,E2_student_t_emos
4,0.4,0.5,96,0.4176124167809614,0.4270833333333333,0.009470916552371922,fold2__t_minus_1_2100_hkt,E2_student_t_emos
5,0.5,0.6000000000000001,0,,,,fold2__t_minus_1_2100_hkt,E2_student_t_emos
6,0.6000000000000001,0.7000000000000001,1,0.6537601872317137,0.0,0.6537601872317137,fold2__t_minus_1_2100_hkt,E2_student_t_emos
7,0.7000000000000001,0.8,26,0.7516612767082589,0.7307692307692307,0.02089204593902816,fold2__t_minus_1_2100_hkt,E2_student_t_emos
8,0.8,0.9,14,0.8586402573403937,0.7857142857142857,0.07292597162610803,fold2__t_minus_1_2100_hkt,E2_student_t_emos
9,0.9,1.0,296,0.9840123227891514,0.9898648648648649,0.005852542075713507,fold2__t_minus_1_2100_hkt,E2_student_t_emos
0,0.0,0.1,0,,,,fold2__t_minus_1_2100_hkt,E3_two_piece_normal_emos
1,0.1,0.2,0,,,,fold2__t_minus_1_2100_hkt,E3_two_piece_normal_emos
2,0.2,0.30000000000000004,0,,,,fold2__t_minus_1_2100_hkt,E3_two_piece_normal_emos
3,0.30000000000000004,0.4,4,0.38888225833908896,0.0,0.38888225833908896,fold2__t_minus_1_2100_hkt,E3_two_piece_normal_emos
4,0.4,0.5,495,0.4505567479019042,0.3393939393939394,0.11116280850796478,fold2__t_minus_1_2100_hkt,E3_two_piece_normal_emos
5,0.5,0.6000000000000001,141,0.5238526895352715,0.3546099290780142,0.16924276045725734,fold2__t_minus_1_2100_hkt,E3_two_piece_normal_emos
6,0.6000000000000001,0.7000000000000001,0,,,,fold2__t_minus_1_2100_hkt,E3_two_piece_normal_emos
7,0.7000000000000001,0.8,7,0.7812887427926158,0.5714285714285714,0.20986017136404445,fold2__t_minus_1_2100_hkt,E3_two_piece_normal_emos
8,0.8,0.9,21,0.85753316544878,0.7142857142857143,0.1432474511630657,fold2__t_minus_1_2100_hkt,E3_two_piece_normal_emos
9,0.9,1.0,309,0.9974689390968291,0.9838187702265372,0.013650168870291912,fold2__t_minus_1_2100_hkt,E3_two_piece_normal_emos
0,0.0,0.1,0,,,,fold2__t_minus_1_2100_hkt,G1_gamlss_tree_location_scale
1,0.1,0.2,0,,,,fold2__t_minus_1_2100_hkt,G1_gamlss_tree_location_scale
2,0.2,0.30000000000000004,0,,,,fold2__t_minus_1_2100_hkt,G1_gamlss_tree_location_scale
3,0.30000000000000004,0.4,79,0.37878874574830296,0.20253164556962025,0.1762571001786827,fold2__t_minus_1_2100_hkt,G1_gamlss_tree_location_scale
4,0.4,0.5,549,0.44782083495841707,0.3770491803278688,0.07077165463054824,fold2__t_minus_1_2100_hkt,G1_gamlss_tree_location_scale
5,0.5,0.6000000000000001,12,0.5208695766056517,0.5,0.020869576605651696,fold2__t_minus_1_2100_hkt,G1_gamlss_tree_location_scale
6,0.6000000000000001,0.7000000000000001,0,,,,fold2__t_minus_1_2100_hkt,G1_gamlss_tree_location_scale
7,0.7000000000000001,0.8,17,0.7556739225146566,0.6470588235294118,0.1086150989852448,fold2__t_minus_1_2100_hkt,G1_gamlss_tree_location_scale
8,0.8,0.9,14,0.8269439287650137,0.7857142857142857,0.04122964305072796,fold2__t_minus_1_2100_hkt,G1_gamlss_tree_location_scale
9,0.9,1.0,306,0.9964314657712341,0.9836601307189542,0.012771335052279897,fold2__t_minus_1_2100_hkt,G1_gamlss_tree_location_scale
0,0.0,0.1,0,,,,fold2__t_minus_1_2100_hkt,Q1_quantile_cdf_gb
1,0.1,0.2,101,0.18827341134108327,0.27722772277227725,0.08895431143119398,fold2__t_minus_1_2100_hkt,Q1_quantile_cdf_gb
2,0.2,0.30000000000000004,489,0.24495191524360072,0.3169734151329243,0.0720214998893236,fold2__t_minus_1_2100_hkt,Q1_quantile_cdf_gb
3,0.30000000000000004,0.4,19,0.3171483026746625,0.42105263157894735,0.10390432890428486,fold2__t_minus_1_2100_hkt,Q1_quantile_cdf_gb
4,0.4,0.5,48,0.4430631833939513,0.5208333333333334,0.07777014993938208,fold2__t_minus_1_2100_hkt,Q1_quantile_cdf_gb
5,0.5,0.6000000000000001,14,0.5443424788167619,0.7857142857142857,0.2413718068975238,fold2__t_minus_1_2100_hkt,Q1_quantile_cdf_gb
6,0.6000000000000001,0.7000000000000001,6,0.6777416524664911,0.6666666666666666,0.011074985799824466,fold2__t_minus_1_2100_hkt,Q1_quantile_cdf_gb
7,0.7000000000000001,0.8,300,0.7928810766524527,0.9866666666666667,0.19378559001421403,fold2__t_minus_1_2100_hkt,Q1_quantile_cdf_gb
8,0.8,0.9,0,,,,fold2__t_minus_1_2100_hkt,Q1_quantile_cdf_gb
9,0.9,1.0,0,,,,fold2__t_minus_1_2100_hkt,Q1_quantile_cdf_gb
0,0.0,0.1,0,,,,fold2__t_minus_1_2100_hkt,Q2_threshold_cdf_gb
1,0.1,0.2,0,,,,fold2__t_minus_1_2100_hkt,Q2_threshold_cdf_gb
2,0.2,0.30000000000000004,201,0.2822267554615629,0.2537313432835821,0.028495412177980795,fold2__t_minus_1_2100_hkt,Q2_threshold_cdf_gb
3,0.30000000000000004,0.4,325,0.3360085975663623,0.32,0.016008597566362304,fold2__t_minus_1_2100_hkt,Q2_threshold_cdf_gb
4,0.4,0.5,112,0.40702174716275735,0.45535714285714285,0.0483353956943855,fold2__t_minus_1_2100_hkt,Q2_threshold_cdf_gb
5,0.5,0.6000000000000001,19,0.5148476854516716,0.631578947368421,0.11673126191674943,fold2__t_minus_1_2100_hkt,Q2_threshold_cdf_gb
6,0.6000000000000001,0.7000000000000001,14,0.6315067026445839,0.7857142857142857,0.15420758306970184,fold2__t_minus_1_2100_hkt,Q2_threshold_cdf_gb
7,0.7000000000000001,0.8,5,0.7716335998613726,0.6,0.1716335998613726,fold2__t_minus_1_2100_hkt,Q2_threshold_cdf_gb
8,0.8,0.9,301,0.8774111470046825,0.9867109634551495,0.10929981645046705,fold2__t_minus_1_2100_hkt,Q2_threshold_cdf_gb
9,0.9,1.0,0,,,,fold2__t_minus_1_2100_hkt,Q2_threshold_cdf_gb
0,0.0,0.1,0,,,,fold2__t_minus_1_2100_hkt,T1_time_decay_b4
1,0.1,0.2,0,,,,fold2__t_minus_1_2100_hkt,T1_time_decay_b4
2,0.2,0.30000000000000004,105,0.27817615686376157,0.2761904761904762,0.0019856806732853616,fold2__t_minus_1_2100_hkt,T1_time_decay_b4
3,0.30000000000000004,0.4,481,0.33845215118072286,0.3762993762993763,0.03784722511865346,fold2__t_minus_1_2100_hkt,T1_time_decay_b4
4,0.4,0.5,50,0.4396138893476138,0.36,0.07961388934761382,fold2__t_minus_1_2100_hkt,T1_time_decay_b4
5,0.5,0.6000000000000001,4,0.5000647528853224,0.0,0.5000647528853224,fold2__t_minus_1_2100_hkt,T1_time_decay_b4
6,0.6000000000000001,0.7000000000000001,15,0.659331735525917,0.7333333333333333,0.07400159780741633,fold2__t_minus_1_2100_hkt,T1_time_decay_b4
7,0.7000000000000001,0.8,13,0.7370019614461677,0.7692307692307693,0.032228807784601576,fold2__t_minus_1_2100_hkt,T1_time_decay_b4
8,0.8,0.9,21,0.8755005298780135,0.7619047619047619,0.11359576797325166,fold2__t_minus_1_2100_hkt,T1_time_decay_b4
9,0.9,1.0,288,0.9915149303080555,0.9930555555555556,0.0015406252475000937,fold2__t_minus_1_2100_hkt,T1_time_decay_b4
0,0.0,0.1,0,,,,fold2__t_minus_1_2100_hkt,H1_b4_challenger_linear_pool
1,0.1,0.2,0,,,,fold2__t_minus_1_2100_hkt,H1_b4_challenger_linear_pool
2,0.2,0.30000000000000004,114,0.27536215793125307,0.20175438596491227,0.0736077719663408,fold2__t_minus_1_2100_hkt,H1_b4_challenger_linear_pool
3,0.30000000000000004,0.4,392,0.34428357872545184,0.35459183673469385,0.01030825800924201,fold2__t_minus_1_2100_hkt,H1_b4_challenger_linear_pool
4,0.4,0.5,121,0.42638122511234167,0.4214876033057851,0.004893621806556558,fold2__t_minus_1_2100_hkt,H1_b4_challenger_linear_pool
5,0.5,0.6000000000000001,16,0.5266821935973265,0.4375,0.08918219359732649,fold2__t_minus_1_2100_hkt,H1_b4_challenger_linear_pool
6,0.6000000000000001,0.7000000000000001,11,0.6163266160021001,0.7272727272727273,0.11094611127062715,fold2__t_minus_1_2100_hkt,H1_b4_challenger_linear_pool
7,0.7000000000000001,0.8,18,0.7264243559547539,0.7222222222222222,0.004202133732531643,fold2__t_minus_1_2100_hkt,H1_b4_challenger_linear_pool
8,0.8,0.9,22,0.8648936949630436,0.8181818181818182,0.04671187678122535,fold2__t_minus_1_2100_hkt,H1_b4_challenger_linear_pool
9,0.9,1.0,283,0.9812231665948312,0.9964664310954063,0.015243264500575116,fold2__t_minus_1_2100_hkt,H1_b4_challenger_linear_pool
0,0.0,0.1,0,,,,fold3__t_minus_1_2100_hkt,B0_climatology
1,0.1,0.2,0,,,,fold3__t_minus_1_2100_hkt,B0_climatology
2,0.2,0.30000000000000004,0,,,,fold3__t_minus_1_2100_hkt,B0_climatology
3,0.30000000000000004,0.4,1007,0.36134137095426616,0.3386295928500497,0.022711778104216485,fold3__t_minus_1_2100_hkt,B0_climatology
4,0.4,0.5,0,,,,fold3__t_minus_1_2100_hkt,B0_climatology
5,0.5,0.6000000000000001,0,,,,fold3__t_minus_1_2100_hkt,B0_climatology
6,0.6000000000000001,0.7000000000000001,0,,,,fold3__t_minus_1_2100_hkt,B0_climatology
7,0.7000000000000001,0.8,0,,,,fold3__t_minus_1_2100_hkt,B0_climatology
8,0.8,0.9,0,,,,fold3__t_minus_1_2100_hkt,B0_climatology
9,0.9,1.0,0,,,,fold3__t_minus_1_2100_hkt,B0_climatology
0,0.0,0.1,0,,,,fold3__t_minus_1_2100_hkt,B1_global_residual_pmf
1,0.1,0.2,0,,,,fold3__t_minus_1_2100_hkt,B1_global_residual_pmf
2,0.2,0.30000000000000004,0,,,,fold3__t_minus_1_2100_hkt,B1_global_residual_pmf
3,0.30000000000000004,0.4,605,0.3183873272925121,0.3305785123966942,0.0121911851041821,fold3__t_minus_1_2100_hkt,B1_global_residual_pmf
4,0.4,0.5,48,0.4376412988938294,0.4375,0.0001412988938294113,fold3__t_minus_1_2100_hkt,B1_global_residual_pmf
5,0.5,0.6000000000000001,21,0.5623587011061703,0.47619047619047616,0.08616822491569409,fold3__t_minus_1_2100_hkt,B1_global_residual_pmf
