official_max_bin,method,family,row_count,rps,nll,brier,crps,ece,mce,entropy
30,B0_climatology,baseline,433,0.18091214816742437,2.5718238698929867,0.09510172943357022,1.8091214816742438,0.39815240590797707,0.4035983311815985,2.006964630416119
31,P1_normal_mos,mos,404,0.06657016790283721,1.610981871440157,0.06990928375470751,0.6657016790283723,0.04534437811273971,0.0586200017967021,1.6454364645520363
31,P2_student_t_mos,mos,404,0.06669015826428976,1.6227039039398874,0.06996578923328878,0.6669015826428976,0.015664657277741204,0.10092318052928584,1.7178793974252746
31,B5_kernel_analog_pmf,analog_pmf,404,0.0668901494814862,1.736768631334656,0.07012944191349968,0.6689014948148619,0.007959312568535517,0.2681807406104987,1.5709455708017288
31,E2_student_t_emos,emos,404,0.06706352747174305,1.6523283633567478,0.07070249325880004,0.6706352747174303,0.06484892500028722,0.06633972651604153,1.5794443116305963
31,B3_forecast_level_residual_pmf,residual_pmf,404,0.0670804754321522,1.6397402720037446,0.0701287937915736,0.6708047543215221,0.008134104571765555,0.008134104571765555,1.582367626899611
31,S1_conservative_simplex_stack,stack,404,0.0670846332570668,1.6297248803939024,0.07011636141479863,0.6708463325706681,0.06702104073845006,0.13772710189303988,1.5813884636215862
31,K1_B4_power_calibrated,calibration,404,0.06716980424119005,1.632685814274602,0.07015362708605076,0.6716980424119006,0.064103322866166,0.07187679361649213,1.5851812774554677
31,K2_B4_monotone_cdf_projected,calibration,404,0.06721748064669292,1.6358316197915261,0.07022102539327821,0.6721748064669293,0.07175940768498115,0.07626798296950171,1.5603644823653315
31,B4_hierarchical_residual_pmf,residual_pmf,404,0.06721748064669293,1.6358316197915261,0.07022102539327821,0.6721748064669292,0.07175940768498115,0.07626798296950171,1.5603644823653315
31,K0_B4_identity,calibration,404,0.06721748064669293,1.6358316197915261,0.07022102539327821,0.6721748064669292,0.07175940768498115,0.07626798296950171,1.5603644823653315
31,H1_b4_challenger_linear_pool,hybrid_pool,404,0.06727681539260374,1.6294128455825132,0.07021391636429561,0.6727681539260373,0.08221327170644269,0.23131728455385075,1.570010148210695
31,B2_month_residual_pmf,residual_pmf,404,0.06736391078026412,1.6300432951745565,0.07038616847516517,0.6736391078026412,0.04787971299170058,0.07195023383433208,1.57466631537312
31,C2_ordinal_cdf_logistic,direct_classifier,404,0.06736844731487959,1.634359384453119,0.07033090006117451,0.6736844731487958,0.02650276038345965,0.07830494126987525,1.7120005779090093
31,C1_multinomial_ridge,direct_classifier,404,0.06737382380419792,1.6313700856887727,0.07042058038536227,0.6737382380419792,0.03207276151443333,0.09620911123252351,1.6590709375111592
31,T1_time_decay_b4,time_decay_residual_pmf,404,0.06751284897186931,1.623878537133855,0.07021858277347036,0.6751284897186929,0.05144918991819743,0.4227441165802076,1.6049634963242463
31,B1_global_residual_pmf,residual_pmf,404,0.06771179197815749,1.6307535101927,0.07019561674558727,0.677117919781575,0.025068648094752954,0.025068648094752954,1.639407479352866
31,E1_normal_emos,emos,404,0.0682972562060636,1.7445344321752878,0.0718526859877254,0.6829725620606362,0.10190887396248924,0.5130489050730371,1.2913686948467766
31,G1_gamlss_tree_location_scale,gamlss_tree,404,0.0694729603374533,1.8640667108968678,0.07349678299675227,0.694729603374533,0.1564345307360308,0.4900590375956855,1.178686287290192
31,E3_two_piece_normal_emos,emos,404,0.07077082207542548,2.0563189091830014,0.07528982165419733,0.7077082207542548,0.16462283567091995,0.612317695440945,1.0756465637293577
31,Q2_threshold_cdf_gb,threshold_cdf,404,0.0707914297617377,1.725259527016099,0.07066226261398591,0.7079142976173773,0.020249764388665204,0.02897396643041633,1.7997499155929753
31,Q1_quantile_cdf_gb,quantile_cdf,404,0.09398013948729601,1.9442908345730923,0.07393325245204768,0.9398013948729602,0.07707998738344937,0.07712565025399257,2.136171101380066
31,B6_month_climatology_diagnostic,diagnostic,404,0.10343120990995568,2.0639169209844224,0.07769205176349528,1.0343120990995567,0.05104363371095826,0.7468269424484589,2.0167674486988916
31,B0_climatology,baseline,404,0.2268918143696572,2.586657165285368,0.0951584779666764,2.2689181436965717,0.39832740172714964,0.4036921998529251,2.006383654867217
32,B5_kernel_analog_pmf,analog_pmf,614,0.05583012668118124,1.555397079732659,0.06520340572767168,0.5583012668118125,0.015880602172849895,0.03424040855105087,1.3487093904422254
32,T1_time_decay_b4,time_decay_residual_pmf,614,0.05623325042550932,1.465474962967046,0.06561112548992129,0.5623325042550932,0.06498234327319768,0.29844557666271004,1.5392850811228327
32,S1_conservative_simplex_stack,stack,614,0.05642036573091977,1.460997813843797,0.0655930091254336,0.5642036573091977,0.05644808822519105,0.07124489479931945,1.4601569070697573
32,H1_b4_challenger_linear_pool,hybrid_pool,614,0.056436042373573185,1.4669446160730735,0.06562913600881158,0.5643604237357317,0.046621008558915246,0.049915902972323734,1.4666661687146405
32,B3_forecast_level_residual_pmf,residual_pmf,614,0.05648337577270339,1.4710282529963168,0.0654454093285808,0.5648337577270339,0.0005653611320604601,0.0005653611320604601,1.385737386732406
32,B4_hierarchical_residual_pmf,residual_pmf,614,0.05649270420849108,1.4653023655843935,0.06566031738877959,0.5649270420849107,0.03299490509712173,0.043849597867783974,1.42918852088101
32,K0_B4_identity,calibration,614,0.05649270420849108,1.4653023655843935,0.06566031738877959,0.5649270420849107,0.03299490509712173,0.043849597867783974,1.42918852088101
32,K2_B4_monotone_cdf_projected,calibration,614,0.05649270420849108,1.4653023655843935,0.06566031738877959,0.5649270420849108,0.03299490509712173,0.043849597867783974,1.42918852088101
32,K1_B4_power_calibrated,calibration,614,0.05651759806008545,1.4641700228525716,0.06565684928945648,0.5651759806008547,0.06929243170780697,0.15742694836256022,1.4557882701485003
32,B1_global_residual_pmf,residual_pmf,614,0.05674475039016736,1.4853236268907513,0.06615133875910792,0.5674475039016736,0.09126883365265726,0.09126883365265726,1.5989072122142607
32,E2_student_t_emos,emos,614,0.05675729893834795,1.4847359384980485,0.06616263952237063,0.5675729893834796,0.025170997198612967,0.23085128084834422,1.534550337222927
32,C1_multinomial_ridge,direct_classifier,614,0.05677723917050292,1.470179053916563,0.06565067881377935,0.5677723917050291,0.04191775959613343,0.2273894081465,1.5516393304931608
32,B2_month_residual_pmf,residual_pmf,614,0.056781684190395046,1.470209052515678,0.06600203408952839,0.5678168419039504,0.08031887385764329,0.08053419838938841,1.546703954426732
32,E1_normal_emos,emos,614,0.05705289125964492,1.511695297096452,0.06653971199841076,0.5705289125964493,0.041497533078984315,0.4766451814073037,1.2769045931953265
32,P1_normal_mos,mos,614,0.05730657601632851,1.4933502758901551,0.06682673440961096,0.573065760163285,0.08698501666204037,0.13787957659753375,1.6237512439600548
32,G1_gamlss_tree_location_scale,gamlss_tree,614,0.057627177371067866,1.6583076402155859,0.06764570657523342,0.5762717737106787,0.052642178579181804,0.6048761280129967,1.0729749911812339
32,P2_student_t_mos,mos,614,0.05765841398153202,1.5098374236448528,0.06704153868427239,0.5765841398153203,0.09485106968537099,0.19685341321080457,1.6819842709955954
32,C2_ordinal_cdf_logistic,direct_classifier,614,0.05774789466391835,1.4884973371850605,0.06591995839295588,0.5774789466391835,0.03362911320673842,0.03998636631177516,1.5952637683698356
32,E3_two_piece_normal_emos,emos,614,0.05846847814790458,1.6990484428155148,0.06855061385597089,0.5846847814790458,0.0713861503927206,0.36085868421961576,1.0627130174097197
32,Q2_threshold_cdf_gb,threshold_cdf,614,0.06385989013663898,1.5812611785726114,0.06567654332832681,0.6385989013663897,0.038304701728953415,0.045743925127113116,1.68383066406533
32,Q1_quantile_cdf_gb,quantile_cdf,614,0.1099532877513973,1.8743930599353347,0.0713933790265421,1.0995328775139732,0.1806302257304655,0.1806302257304655,2.1778060650068003
32,B6_month_climatology_diagnostic,diagnostic,614,0.11032594838025422,2.0242588919349176,0.07557372269416764,1.1032594838025422,0.04180957969994163,0.10909602149028055,2.0139808083396753
32,B0_climatology,baseline,614,0.30198267426177605,2.6980376155065118,0.09610806635094203,3.019826742617761,0.3980313110098352,0.403499633172165,2.0074999386628565
33,B3_forecast_level_residual_pmf,residual_pmf,461,0.048179987115906306,1.2969460313469117,0.06269688821059138,0.4817998711590629,0.03188750233430432,0.038134445157208874,1.2913934712818083
33,B5_kernel_analog_pmf,analog_pmf,461,0.048208081577430145,1.3069693051862752,0.06283082092074663,0.48208081577430145,0.07464681479709064,0.0975195199490852,1.263563629484576
33,E1_normal_emos,emos,461,0.048417612597863625,1.3119161164602853,0.06276723217106696,0.4841761259786362,0.019961712373480447,0.5149464603704312,1.2382041321623751
33,E2_student_t_emos,emos,461,0.04859014149722407,1.3153106803444237,0.06263033575715574,0.4859014149722407,0.025026240229880817,0.051561003801796956,1.4401657828548369
33,H1_b4_challenger_linear_pool,hybrid_pool,461,0.04860005686857913,1.306524759391926,0.06295132308416346,0.4860005686857912,0.02609763266275033,0.2878349228284728,1.3761494305784896
33,B4_hierarchical_residual_pmf,residual_pmf,461,0.0486563389584106,1.30226564069382,0.06299163228230698,0.486563389584106,0.0452139087191585,0.2920611664877242,1.3473133087005298
33,K0_B4_identity,calibration,461,0.0486563389584106,1.30226564069382,0.06299163228230698,0.486563389584106,0.0452139087191585,0.2920611664877242,1.3473133087005298
33,K2_B4_monotone_cdf_projected,calibration,461,0.0486563389584106,1.3022656406938202,0.06299163228230698,0.48656338958410605,0.0452139087191585,0.2920611664877242,1.3473133087005298
33,S1_conservative_simplex_stack,stack,461,0.04866570845297931,1.3043609968923375,0.06294219858701314,0.48665708452979317,0.014018005499848397,0.06418288868622796,1.37319201493292
33,K1_B4_power_calibrated,calibration,461,0.04871369822015096,1.3050078776126839,0.06303044786481123,0.48713698220150964,0.041177221926603724,0.06707421613608805,1.3666777352228474
33,T1_time_decay_b4,time_decay_residual_pmf,461,0.048733769439738124,1.3162409900266387,0.06332270582024231,0.4873376943973812,0.04357513211309685,0.044799806473952986,1.4139347304939887
33,B2_month_residual_pmf,residual_pmf,461,0.04876949484934401,1.320666651487331,0.0633656589340832,0.48769494849344014,0.058798650840411984,0.20526617752495546,1.4399407849250863
33,B1_global_residual_pmf,residual_pmf,461,0.04882232676418032,1.3350773217769485,0.06392868394925663,0.48822326764180335,0.0739082923640999,0.0739082923640999,1.4571410200376782
33,G1_gamlss_tree_location_scale,gamlss_tree,461,0.04894219447124594,1.3838413611931544,0.06383916415635343,0.4894219447124594,0.07452668602842288,0.07465851373865656,1.0602064311033716
33,E3_two_piece_normal_emos,emos,461,0.04923461633437688,1.405318215300691,0.06414208652169527,0.49234616334376885,0.07689798943223344,0.07765956886367947,1.0448966671918811
33,P1_normal_mos,mos,461,0.0498523822375186,1.3615013769456705,0.06454320999357453,0.498523822375186,0.09079303696392738,0.11568929656788712,1.5148134109541078
33,P2_student_t_mos,mos,461,0.05026085125652275,1.3770182085880562,0.06482994077756493,0.5026085125652274,0.0986594821993031,0.19876166231841508,1.5583568454194572
33,C1_multinomial_ridge,direct_classifier,461,0.05244807677975715,1.3791016479572427,0.06486186742907939,0.5244807677975714,0.04844100740617992,0.7139909218016885,1.3953504313891352
33,C2_ordinal_cdf_logistic,direct_classifier,461,0.054592529363579514,1.416959880049808,0.0656241017994192,0.5459252936357951,0.07775425049538096,0.7073937288238465,1.4152711225274248
33,Q2_threshold_cdf_gb,threshold_cdf,461,0.06130044218612746,1.491997680087427,0.06477743188923728,0.6130044218612745,0.03471556284968744,0.33135183153775705,1.719331656864319
33,B6_month_climatology_diagnostic,diagnostic,461,0.13876180508626718,2.307317691137395,0.07910466383036881,1.387618050862672,0.08547050291053387,0.17770573826014183,1.989063889133221
33,Q1_quantile_cdf_gb,quantile_cdf,461,0.14023762828310052,1.9427640863362297,0.07422913562250466,1.4023762828310056,0.23463182872502236,0.2687640155697474,2.2717287514495315
33,B0_climatology,baseline,461,0.3768824055053366,3.115157483161976,0.09932272673058744,3.7688240550533663,0.3975999377574322,0.40367306314025075,2.008727267324121
34_or_higher,B5_kernel_analog_pmf,analog_pmf,196,0.033393833111395724,0.9306006312765969,0.048947805184818956,0.33393833111395727,0.02013920481335457,0.11246307843123382,0.9525371948854838
34_or_higher,B4_hierarchical_residual_pmf,residual_pmf,196,0.03418862402553301,0.9576933730438895,0.049855551438237014,0.34188624025532993,0.0415767566538203,0.20497767213176965,0.9839459099937731
34_or_higher,K0_B4_identity,calibration,196,0.03418862402553301,0.9576933730438895,0.049855551438237014,0.34188624025532993,0.0415767566538203,0.20497767213176965,0.9839459099937731
34_or_higher,K2_B4_monotone_cdf_projected,calibration,196,0.03418862402553301,0.9576933730438895,0.049855551438237014,0.34188624025532993,0.0415767566538203,0.20497767213176965,0.9839459099937731
34_or_higher,S1_conservative_simplex_stack,stack,196,0.0342085416084803,0.9583289242569393,0.049869188081808465,0.342085416084803,0.0754122916438539,0.21167469744570444,1.0068146104085345
34_or_higher,K1_B4_power_calibrated,calibration,196,0.03421582570924017,0.9596582439890189,0.04982957451333982,0.34215825709240183,0.06452295657301763,0.21765151550524597,1.0098153900481022
34_or_higher,E1_normal_emos,emos,196,0.03429908988286664,0.9546540585352536,0.04959594885472326,0.34299089882866646,0.03078085032683139,0.058556438283965395,0.8764564359238661
34_or_higher,E2_student_t_emos,emos,196,0.03429959204696657,0.9596626232848501,0.04951083575008287,0.34299592046966576,0.018650670465750405,0.2089122200652047,1.0336953542316347
34_or_higher,H1_b4_challenger_linear_pool,hybrid_pool,196,0.03441402434038219,0.9607395779694301,0.05002445963348797,0.34414024340382193,0.05111095851540014,0.27706198497240425,0.9769051343648594
34_or_higher,G1_gamlss_tree_location_scale,gamlss_tree,196,0.03461728068717698,0.9984218929113681,0.0501830014253407,0.3461728068717699,0.0658771020507028,0.20941509594439134,0.7634474721925902
34_or_higher,B2_month_residual_pmf,residual_pmf,196,0.034793004746773805,0.9680741166106547,0.05087881275757343,0.347930047467738,0.10647085814185166,0.5009628135502534,0.9730682795376375
34_or_higher,E3_two_piece_normal_emos,emos,196,0.03479765165940965,1.0247900854754228,0.05045421573178967,0.34797651659409656,0.03791947382498137,0.10925409011953546,0.7622818899969313
34_or_higher,P1_normal_mos,mos,196,0.03491988696811696,0.9832022310820727,0.050760129704911706,0.3491988696811696,0.03774884135917788,0.09758064015297718,1.0985068775290328
34_or_higher,B3_forecast_level_residual_pmf,residual_pmf,196,0.0351013884890109,0.9764281954354086,0.05073984374967893,0.35101388489010904,0.03168521204153569,0.09705224272310697,1.0322504031967878
34_or_higher,B1_global_residual_pmf,residual_pmf,196,0.03511607645390125,0.9800156508797314,0.05150569235292407,0.35116076453901246,0.08590943701496111,0.1011242573817529,0.9701939579255763
34_or_higher,P2_student_t_mos,mos,196,0.035180635220983886,0.9955507131229914,0.050899532190563535,0.3518063522098389,0.039506866637129316,0.09763046683044807,1.1405112399587656
34_or_higher,T1_time_decay_b4,time_decay_residual_pmf,196,0.035237335034580534,0.9914797789658389,0.05133695825206974,0.3523733503458053,0.08447306955705938,0.38360288919612123,0.9673139018467471
34_or_higher,C1_multinomial_ridge,direct_classifier,196,0.043298029829507395,1.1335506298508515,0.05800602063722329,0.43298029829507384,0.07375028429434333,0.272428504313039,1.1776753239364317
34_or_higher,C2_ordinal_cdf_logistic,direct_classifier,196,0.04717524052516921,1.2122999428880958,0.06128280612207891,0.4717524052516921,0.08481173418477805,0.36205399404166605,1.21102283909909
34_or_higher,Q2_threshold_cdf_gb,threshold_cdf,196,0.06033823215295543,1.4970965113332169,0.05770900438133996,0.6033823215295543,0.13343421441123296,0.392778890915193,1.6423491132320767
34_or_higher,Q1_quantile_cdf_gb,quantile_cdf,196,0.17647406539951627,1.98571797746686,0.07554085121626997,1.7647406539951627,0.18974468184627183,0.18974468184627183,2.280817955563957
34_or_higher,B6_month_climatology_diagnostic,diagnostic,196,0.18478806753898938,2.9392092578493028,0.08855571745273534,1.8478806753898938,0.19043955213746855,0.28530825873925714,1.982441153013708
34_or_higher,B0_climatology,baseline,196,0.4402820156264045,3.6363729472199906,0.10267649017365775,4.402820156264047,0.3925473724210266,0.4027448089305615,2.0253439398848814
