cutoff_profile,model_id,official_max_bin,n_scored,mae,rmse,median_absolute_error,bias,p80_absolute_error,p90_absolute_error,p95_absolute_error,max_absolute_error,mean_prediction,mean_actual,mean_anchor_forecast,scope
tminus1_2100,D4_residual_memory_constrained_stack,31_32,977,0.8434193201303268,1.0756979258843846,0.6929152524988353,0.05894201720769159,1.3765414443356963,1.7904043645163623,2.0782249771977788,3.6623024826374326,31.70223782068773,31.64329580348004,31.597748208802457,by_official_max_bin
tminus1_2100,D5_conservative_A7_plus_memory_blend,31_32,977,0.8435327304538132,1.076034743720258,0.6966281194190174,0.05861741939237612,1.3765414443356963,1.7904043645163623,2.0782249771977788,3.6623024826374326,31.701913222872417,31.64329580348004,31.597748208802457,by_official_max_bin
tminus1_2100,A7_final_residual_ensemble,31_32,977,0.8451995605373233,1.0776880243087419,0.6983766698044214,0.06245717025597346,1.3817078700726886,1.8076345870714943,2.065008286303881,3.6386801057453333,31.705752973736015,31.64329580348004,31.597748208802457,by_official_max_bin
tminus1_2100,D0_A7_reproduction,31_32,977,0.8451995605373233,1.0776880243087419,0.6983766698044214,0.06245717025597346,1.3817078700726886,1.8076345870714943,2.065008286303881,3.6386801057453333,31.705752973736015,31.64329580348004,31.597748208802457,by_official_max_bin
tminus1_2100,A6_target_memory_residual_lgbm,31_32,977,0.8465564123658138,1.081680489748903,0.6895779661997175,0.05503240561836373,1.3776783655366458,1.8179449739830267,2.0824533434558257,3.6109016048369718,31.698328209098403,31.64329580348004,31.597748208802457,by_official_max_bin
tminus1_2100,A3_hko_hourly_state_residual_lgbm,31_32,977,0.8466848708510535,1.0788782074036805,0.6896427816105763,0.050822090249979426,1.394034209109858,1.7963555168027936,2.084627674297976,3.4899894680672503,31.694117893730024,31.64329580348004,31.597748208802457,by_official_max_bin
tminus1_2100,A8_direct_lgbm_absolute,31_32,977,0.8474644477879245,1.0773385967579265,0.7085937727642353,-0.059680532073985035,1.3835354864222822,1.709320279637754,2.1498246765103213,3.7881981096111232,31.583615271406057,31.64329580348004,31.597748208802457,by_official_max_bin
tminus1_2100,D2_A3_plus_residual_memory_lgbm,31_32,977,0.8489125839451168,1.079497764592176,0.6934411397765032,0.029924454140696697,1.4153353713286547,1.7543928986074007,2.109245970932746,3.6872503969350063,31.673220257620738,31.64329580348004,31.597748208802457,by_official_max_bin
tminus1_2100,A4_network_gradients_residual_lgbm,31_32,977,0.8499611748547296,1.0838871161359396,0.6841028670838014,0.046428763466307976,1.4048252326484016,1.7964234069717762,2.096435172001035,3.4447203988138178,31.68972456694635,31.64329580348004,31.597748208802457,by_official_max_bin
tminus1_2100,D3_pruned_full_plus_residual_memory_lgbm,31_32,977,0.8500809584203656,1.0867212771532186,0.6875934672574857,0.022405280527805934,1.4041787629955582,1.7847540817293759,2.078177960226199,3.4676260543257555,31.665701084007846,31.64329580348004,31.597748208802457,by_official_max_bin
tminus1_2100,A5_text_warning_residual_lgbm,31_32,977,0.8519044953219581,1.0878494922353454,0.6871379974496818,0.04342428763917066,1.4069515703722353,1.7958375343304838,2.0860755260003345,3.5173268527272903,31.68672009111921,31.64329580348004,31.597748208802457,by_official_max_bin
