bias,coverage_80,coverage_90,crps_normal,experiment_id,first_date,last_date,mae,median_abs_error,model_id,n,rmse
-1.7151124075763793,0.7568493150684932,0.936986301369863,3.1966446692685615,EXP-0061,2020-01-01,2023-12-31,4.721159744549266,4.51983143297203,exp-0061_shuffled_target_control,1460,5.507435571023993
0.022594728001928892,0.8047945205479452,0.8917808219178082,0.8827135020569953,EXP-0062,2020-01-01,2023-12-31,1.2365984893663038,1.0108790590620131,long_history_core_v1,1460,1.5713769295714481
-0.33549558761309983,0.8691780821917808,0.9404109589041096,1.052759817462596,EXP-0062,2020-01-01,2023-12-31,1.4601472598468592,1.2057915770399958,exp-0062_candidate,1460,1.8684850703880644
-0.31370323581131376,0.8561643835616438,0.9356164383561644,1.061566318855575,EXP-0062,2020-01-01,2023-12-31,1.473854583717163,1.2195212766743087,ridge_igra_isd_core_proxy,1460,1.8843888972333755
-0.5606397266258808,0.7808219178082192,0.8773972602739726,1.491727725582673,EXP-0062,2020-01-01,2023-12-31,2.1016683001308687,1.7331455769247182,strict_t7_lag_calendar_control,1460,2.661219488242874
-1.7471131306459353,0.7595890410958904,0.9410958904109589,3.174840476093525,EXP-0062,2020-01-01,2023-12-31,4.693451589276246,4.6223958834797045,exp-0062_shuffled_target_control,1460,5.4686989514694515
0.022594728001928892,0.8047945205479452,0.8917808219178082,0.8827135020569953,EXP-0063,2020-01-01,2023-12-31,1.2365984893663038,1.0108790590620131,long_history_core_v1,1460,1.5713769295714481
-0.2917861771680238,0.8602739726027397,0.9376712328767123,1.0571118524414074,EXP-0063,2020-01-01,2023-12-31,1.4631821893402877,1.177879123989797,exp-0063_candidate,1460,1.8763253585296653
-0.31370323581131376,0.8561643835616438,0.9356164383561644,1.061566318855575,EXP-0063,2020-01-01,2023-12-31,1.473854583717163,1.2195212766743087,ridge_igra_isd_core_proxy,1460,1.8843888972333755
-0.5606397266258808,0.7808219178082192,0.8773972602739726,1.491727725582673,EXP-0063,2020-01-01,2023-12-31,2.1016683001308687,1.7331455769247182,strict_t7_lag_calendar_control,1460,2.661219488242874
-1.8205612048969009,0.7438356164383562,0.9410958904109589,3.2373730687950752,EXP-0063,2020-01-01,2023-12-31,4.790682792352353,4.6689962455672305,exp-0063_shuffled_target_control,1460,5.56567958334373
0.022594728001928892,0.8047945205479452,0.8917808219178082,0.8827135020569953,EXP-0064,2020-01-01,2023-12-31,1.2365984893663038,1.0108790590620131,long_history_core_v1,1460,1.5713769295714481
