source,item_id,issue_day_utc,cycle_hour,lead_hour_requested,issued_at_utc,valid_at_utc,lead_hour_grib,availability_proxy_utc,variable,grib_short_name,grib_name,grib_type_of_level,grib_level,grib_step_type,grib_units,normalized_units,grid_point_count,bbox_min,bbox_mean,bbox_median,bbox_max,bbox_std
gfs,gfs_20260707_18z_f009,2026-07-07,18,9,2026-07-07T18:00:00Z,2026-07-08T03:00:00Z,,2026-07-08T00:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,378.33599853515625,635.9233937889638,644.656005859375,705.0079956054688,56.78455582281804
gfs,gfs_20260707_18z_f009,2026-07-07,18,9,2026-07-07T18:00:00Z,2026-07-08T03:00:00Z,,2026-07-08T00:00:00Z,t,t,Temperature,surface,,instant,K,degC,99,27.750299072265648,30.078577893189728,29.650292968750023,34.35030517578127,1.7850124956937603
gfs,gfs_20260707_18z_f009,2026-07-07,18,9,2026-07-07T18:00:00Z,2026-07-08T03:00:00Z,,2026-07-08T00:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,27.479211425781276,29.052936654139067,28.879205322265648,31.1791931152344,0.8590084084927844
gfs,gfs_20260707_18z_f009,2026-07-07,18,9,2026-07-07T18:00:00Z,2026-07-08T03:00:00Z,,2026-07-08T00:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,instant,%,,99,0.699999988079071,59.27878766288661,71.0,100.0,35.66653131497383
gfs,gfs_20260707_18z_f009,2026-07-07,18,9,2026-07-07T18:00:00Z,2026-07-08T03:00:00Z,,2026-07-08T00:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,3.700000047683716,64.50303005208873,72.19999694824219,100.0,28.694026612347702
gfs,gfs_20260707_18z_f009,2026-07-07,18,9,2026-07-07T18:00:00Z,2026-07-08T03:00:00Z,,2026-07-08T00:00:00Z,tmax,tmax,Maximum temperature,heightAboveGround,,max,K,degC,99,27.534326171875023,29.102003371113497,28.9343200683594,31.234338378906276,0.8350708674355245
gfs,gfs_20260707_18z_f009,2026-07-07,18,9,2026-07-07T18:00:00Z,2026-07-08T03:00:00Z,,2026-07-08T00:00:00Z,tmin,tmin,Minimum temperature,heightAboveGround,,min,K,degC,99,23.850000000000023,27.29949433297824,27.450006103515648,29.050012207031276,1.1182046059886772
gfs,gfs_20260707_18z_f009,2026-07-07,18,9,2026-07-07T18:00:00Z,2026-07-08T03:00:00Z,,2026-07-08T00:00:00Z,tp,tp,Total Precipitation,surface,,accum,kg m**-2,kg_m_2,99,0.0,1.4545454545454546,1.1875,4.5625,1.1789069134414925
gfs,gfs_20260707_18z_f009,2026-07-07,18,9,2026-07-07T18:00:00Z,2026-07-08T03:00:00Z,,2026-07-08T00:00:00Z,u10,10u,10 metre U wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-3.075322151184082,-0.8543121712000081,-0.7453222870826721,1.1846777200698853,0.9171756110580346
gfs,gfs_20260707_18z_f009,2026-07-07,18,9,2026-07-07T18:00:00Z,2026-07-08T03:00:00Z,,2026-07-08T00:00:00Z,v10,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,1.4244775772094729,5.120942191644148,5.24447774887085,8.314477920532227,1.6000355853942074
gfs,gfs_20260707_18z_f012,2026-07-07,18,12,2026-07-07T18:00:00Z,2026-07-08T06:00:00Z,,2026-07-08T00:00:00Z,cape,cape,Convective available potential energy,surface,,instant,J kg**-1,J_kg_1,99,186.0,1245.6161616161617,1149.0,2473.0,601.0108943208413
gfs,gfs_20260707_18z_f012,2026-07-07,18,12,2026-07-07T18:00:00Z,2026-07-08T06:00:00Z,,2026-07-08T00:00:00Z,cin,cin,Convective inhibition,surface,,instant,J kg**-1,J_kg_1,99,-4.29443359375,-0.7186760179924242,-0.29443359375,-0.29443359375,0.91110887141654
gfs,gfs_20260707_18z_f012,2026-07-07,18,12,2026-07-07T18:00:00Z,2026-07-08T06:00:00Z,,2026-07-08T00:00:00Z,d2m,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,degC,99,20.627282714843773,24.42830563940185,24.927301025390648,26.2272888183594,1.397580155360752
gfs,gfs_20260707_18z_f012,2026-07-07,18,12,2026-07-07T18:00:00Z,2026-07-08T06:00:00Z,,2026-07-08T00:00:00Z,gust,gust,Wind speed (gust),surface,,instant,m s**-1,m_s_1,99,4.014734745025635,7.861199258553861,8.014734268188477,11.014734268188477,1.7630501964110894
gfs,gfs_20260707_18z_f012,2026-07-07,18,12,2026-07-07T18:00:00Z,2026-07-08T06:00:00Z,,2026-07-08T00:00:00Z,prmsl,prmsl,Pressure reduced to MSL,meanSea,,instant,Pa,hPa,99,1004.7440625,1006.2093568497476,1006.2040625,1007.408046875,0.6215155205874231
gfs,gfs_20260707_18z_f012,2026-07-07,18,12,2026-07-07T18:00:00Z,2026-07-08T06:00:00Z,,2026-07-08T00:00:00Z,r2,2r,2 metre relative humidity,heightAboveGround,,instant,%,,99,49.79999923706055,74.00909077037464,79.69999694824219,87.5,11.29701015079699
gfs,gfs_20260707_18z_f012,2026-07-07,18,12,2026-07-07T18:00:00Z,2026-07-08T06:00:00Z,,2026-07-08T00:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,395.9360046386719,745.5191896997317,768.6400146484375,828.47998046875,84.7012018693424
gfs,gfs_20260707_18z_f012,2026-07-07,18,12,2026-07-07T18:00:00Z,2026-07-08T06:00:00Z,,2026-07-08T00:00:00Z,t,t,Temperature,surface,,instant,K,degC,99,27.850000000000023,30.86010162661776,29.950006103515648,36.2499938964844,2.4264725124493074
gfs,gfs_20260707_18z_f012,2026-07-07,18,12,2026-07-07T18:00:00Z,2026-07-08T06:00:00Z,,2026-07-08T00:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,27.962548828125023,29.72820527047824,29.262536621093773,32.8625427246094,1.4245429265874985
gfs,gfs_20260707_18z_f012,2026-07-07,18,12,2026-07-07T18:00:00Z,2026-07-08T06:00:00Z,,2026-07-08T00:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,instant,%,,99,3.5999999046325684,48.186868609804094,46.09999847412109,100.0,35.528462350352115
gfs,gfs_20260707_18z_f012,2026-07-07,18,12,2026-07-07T18:00:00Z,2026-07-08T06:00:00Z,,2026-07-08T00:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,4.300000190734863,64.5040404676187,73.9000015258789,100.0,26.829265386585224
gfs,gfs_20260707_18z_f012,2026-07-07,18,12,2026-07-07T18:00:00Z,2026-07-08T06:00:00Z,,2026-07-08T00:00:00Z,tmax,tmax,Maximum temperature,heightAboveGround,,max,K,degC,99,28.133569335937523,29.913366206005385,29.333581542968773,33.0335632324219,1.3889157393744018
gfs,gfs_20260707_18z_f012,2026-07-07,18,12,2026-07-07T18:00:00Z,2026-07-08T06:00:00Z,,2026-07-08T00:00:00Z,tmin,tmin,Minimum temperature,heightAboveGround,,min,K,degC,99,23.850000000000023,27.27727229571104,27.450006103515648,28.950006103515648,1.092012542738814
gfs,gfs_20260707_18z_f012,2026-07-07,18,12,2026-07-07T18:00:00Z,2026-07-08T06:00:00Z,,2026-07-08T00:00:00Z,tp,tp,Total Precipitation,surface,,accum,kg m**-2,kg_m_2,99,0.0625,2.936868686868687,2.375,8.25,2.080310210921908
gfs,gfs_20260707_18z_f012,2026-07-07,18,12,2026-07-07T18:00:00Z,2026-07-08T06:00:00Z,,2026-07-08T00:00:00Z,u10,10u,10 metre U wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-3.523504734039306,-0.9770399985665624,-1.123504638671875,2.4764952659606934,0.9447690294822016
gfs,gfs_20260707_18z_f012,2026-07-07,18,12,2026-07-07T18:00:00Z,2026-07-08T06:00:00Z,,2026-07-08T00:00:00Z,v10,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,1.2010009288787842,5.597970690390076,5.801001071929932,8.4010009765625,1.6254574666323087
gfs,gfs_20260707_18z_f015,2026-07-07,18,15,2026-07-07T18:00:00Z,2026-07-08T09:00:00Z,,2026-07-08T00:00:00Z,cape,cape,Convective available potential energy,surface,,instant,J kg**-1,J_kg_1,99,183.0,1205.0,1146.0,2337.0,678.9292966863264
gfs,gfs_20260707_18z_f015,2026-07-07,18,15,2026-07-07T18:00:00Z,2026-07-08T09:00:00Z,,2026-07-08T00:00:00Z,cin,cin,Convective inhibition,surface,,instant,J kg**-1,J_kg_1,99,-5.74609375,-0.4329624368686868,0.25390625,0.25390625,1.1159673490613438
gfs,gfs_20260707_18z_f015,2026-07-07,18,15,2026-07-07T18:00:00Z,2026-07-08T09:00:00Z,,2026-07-08T00:00:00Z,d2m,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,degC,99,21.230676269531276,24.44382028290721,24.530694580078148,26.230676269531276,1.391654823438977
gfs,gfs_20260707_18z_f015,2026-07-07,18,15,2026-07-07T18:00:00Z,2026-07-08T09:00:00Z,,2026-07-08T00:00:00Z,gust,gust,Wind speed (gust),surface,,instant,m s**-1,m_s_1,99,3.91414737701416,7.673743300967747,7.814147472381592,10.214147567749023,1.651991078006645
gfs,gfs_20260707_18z_f015,2026-07-07,18,15,2026-07-07T18:00:00Z,2026-07-08T09:00:00Z,,2026-07-08T00:00:00Z,prmsl,prmsl,Pressure reduced to MSL,meanSea,,instant,Pa,hPa,99,1003.323046875,1004.925040246212,1004.95109375,1006.4590625,0.722587226464405
gfs,gfs_20260707_18z_f015,2026-07-07,18,15,2026-07-07T18:00:00Z,2026-07-08T09:00:00Z,,2026-07-08T00:00:00Z,r2,2r,2 metre relative humidity,heightAboveGround,,instant,%,,99,57.0,76.05858577381481,78.69999694824219,86.9000015258789,8.960530981505023
gfs,gfs_20260707_18z_f015,2026-07-07,18,15,2026-07-07T18:00:00Z,2026-07-08T09:00:00Z,,2026-07-08T00:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,333.6000061035156,614.8472730848524,662.97998046875,687.3400268554688,88.41287282502864
gfs,gfs_20260707_18z_f015,2026-07-07,18,15,2026-07-07T18:00:00Z,2026-07-08T09:00:00Z,,2026-07-08T00:00:00Z,t,t,Temperature,surface,,instant,K,degC,99,27.687341308593773,29.530788907137804,29.387353515625023,32.98735961914065,1.2621265946596247
gfs,gfs_20260707_18z_f015,2026-07-07,18,15,2026-07-07T18:00:00Z,2026-07-08T09:00:00Z,,2026-07-08T00:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,27.679162597656276,29.18925220219778,29.079156494140648,31.579156494140648,0.9033597113890596
gfs,gfs_20260707_18z_f015,2026-07-07,18,15,2026-07-07T18:00:00Z,2026-07-08T09:00:00Z,,2026-07-08T00:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,instant,%,,99,0.0,31.726262617743377,11.0,100.0,35.723810333352574
gfs,gfs_20260707_18z_f015,2026-07-07,18,15,2026-07-07T18:00:00Z,2026-07-08T09:00:00Z,,2026-07-08T00:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,0.8999999761581421,51.64848511026363,47.09999847412109,100.0,34.627020970467946
gfs,gfs_20260707_18z_f015,2026-07-07,18,15,2026-07-07T18:00:00Z,2026-07-08T09:00:00Z,,2026-07-08T00:00:00Z,tmax,tmax,Maximum temperature,heightAboveGround,,max,K,degC,99,28.044824218750023,29.925631806344715,29.4448181152344,32.9448181152344,1.3532351957077182
gfs,gfs_20260707_18z_f015,2026-07-07,18,15,2026-07-07T18:00:00Z,2026-07-08T09:00:00Z,,2026-07-08T00:00:00Z,tmin,tmin,Minimum temperature,heightAboveGround,,min,K,degC,99,27.611352539062523,28.992160743173947,28.711358642578148,31.611352539062523,0.9718951441566174
gfs,gfs_20260707_18z_f015,2026-07-07,18,15,2026-07-07T18:00:00Z,2026-07-08T09:00:00Z,,2026-07-08T00:00:00Z,tp,tp,Total Precipitation,surface,,accum,kg m**-2,kg_m_2,99,0.0,1.457070707070707,1.1875,4.5,1.2387640998190537
gfs,gfs_20260707_18z_f015,2026-07-07,18,15,2026-07-07T18:00:00Z,2026-07-08T09:00:00Z,,2026-07-08T00:00:00Z,u10,10u,10 metre U wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-4.208071708679199,-0.9979708890872772,-0.9080718755722046,2.091928005218506,0.9164594625207976
gfs,gfs_20260707_18z_f015,2026-07-07,18,15,2026-07-07T18:00:00Z,2026-07-08T09:00:00Z,,2026-07-08T00:00:00Z,v10,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,1.099084496498108,5.364741018324187,5.699084281921387,7.399084568023682,1.5104458882853795
gfs,gfs_20260707_18z_f018,2026-07-07,18,18,2026-07-07T18:00:00Z,2026-07-08T12:00:00Z,,2026-07-08T00:00:00Z,cape,cape,Convective available potential energy,surface,,instant,J kg**-1,J_kg_1,99,78.0,1085.353535353535,868.0,2582.0,795.0354964838485
gfs,gfs_20260707_18z_f018,2026-07-07,18,18,2026-07-07T18:00:00Z,2026-07-08T12:00:00Z,,2026-07-08T00:00:00Z,cin,cin,Convective inhibition,surface,,instant,J kg**-1,J_kg_1,99,-54.1494140625,-5.866585779671717,-1.1494140625,-0.1494140625,10.587814993862075
gfs,gfs_20260707_18z_f018,2026-07-07,18,18,2026-07-07T18:00:00Z,2026-07-08T12:00:00Z,,2026-07-08T00:00:00Z,d2m,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,degC,99,21.688623046875023,24.527008426550683,24.488610839843773,26.5886169433594,1.3891161945612946
gfs,gfs_20260707_18z_f018,2026-07-07,18,18,2026-07-07T18:00:00Z,2026-07-08T12:00:00Z,,2026-07-08T00:00:00Z,gust,gust,Wind speed (gust),surface,,instant,m s**-1,m_s_1,99,1.100000023841858,6.397979826638193,7.099999904632568,10.5,2.587459275817628
gfs,gfs_20260707_18z_f018,2026-07-07,18,18,2026-07-07T18:00:00Z,2026-07-08T12:00:00Z,,2026-07-08T00:00:00Z,prmsl,prmsl,Pressure reduced to MSL,meanSea,,instant,Pa,hPa,99,1004.50796875,1005.8385834911616,1005.836015625,1007.716015625,0.7410564865182286
gfs,gfs_20260707_18z_f018,2026-07-07,18,18,2026-07-07T18:00:00Z,2026-07-08T12:00:00Z,,2026-07-08T00:00:00Z,r2,2r,2 metre relative humidity,heightAboveGround,,instant,%,,99,69.80000305175781,84.26464705033736,85.5999984741211,93.1999969482422,4.78096635256691
gfs,gfs_20260707_18z_f018,2026-07-07,18,18,2026-07-07T18:00:00Z,2026-07-08T12:00:00Z,,2026-07-08T00:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,204.656005859375,364.583595815331,388.1600036621094,407.6159973144531,48.48353729200141
gfs,gfs_20260707_18z_f018,2026-07-07,18,18,2026-07-07T18:00:00Z,2026-07-08T12:00:00Z,,2026-07-08T00:00:00Z,t,t,Temperature,surface,,instant,K,degC,99,23.650201416015648,27.07847925051296,27.850183105468773,29.350183105468773,1.7466898980448295
gfs,gfs_20260707_18z_f018,2026-07-07,18,18,2026-07-07T18:00:00Z,2026-07-08T12:00:00Z,,2026-07-08T00:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,24.287438964843773,27.43793193162092,27.987420654296898,29.187432861328148,1.4029822983521985
gfs,gfs_20260707_18z_f018,2026-07-07,18,18,2026-07-07T18:00:00Z,2026-07-08T12:00:00Z,,2026-07-08T00:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,instant,%,,99,0.0,18.598989902722717,5.0,100.0,26.57894089988556
gfs,gfs_20260707_18z_f018,2026-07-07,18,18,2026-07-07T18:00:00Z,2026-07-08T12:00:00Z,,2026-07-08T00:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,1.899999976158142,41.48989907539252,33.400001525878906,100.0,31.04020367065521
gfs,gfs_20260707_18z_f018,2026-07-07,18,18,2026-07-07T18:00:00Z,2026-07-08T12:00:00Z,,2026-07-08T00:00:00Z,tmax,tmax,Maximum temperature,heightAboveGround,,max,K,degC,99,28.071557617187523,29.930143167515013,29.471551513671898,32.9715515136719,1.3387028280341315
gfs,gfs_20260707_18z_f018,2026-07-07,18,18,2026-07-07T18:00:00Z,2026-07-08T12:00:00Z,,2026-07-08T00:00:00Z,tmin,tmin,Minimum temperature,heightAboveGround,,min,K,degC,99,24.330682373046898,27.330689462989287,27.830682373046898,29.130700683593773,1.3523644403273518
gfs,gfs_20260707_18z_f018,2026-07-07,18,18,2026-07-07T18:00:00Z,2026-07-08T12:00:00Z,,2026-07-08T00:00:00Z,tp,tp,Total Precipitation,surface,,accum,kg m**-2,kg_m_2,99,0.0,2.2809343434343434,1.5625,7.8125,2.1506982535940384
gfs,gfs_20260707_18z_f018,2026-07-07,18,18,2026-07-07T18:00:00Z,2026-07-08T12:00:00Z,,2026-07-08T00:00:00Z,u10,10u,10 metre U wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-3.420245409011841,-1.5000433495475187,-1.5202453136444092,0.479754626750946,0.7116604377687225
gfs,gfs_20260707_18z_f018,2026-07-07,18,18,2026-07-07T18:00:00Z,2026-07-08T12:00:00Z,,2026-07-08T00:00:00Z,v10,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,0.2201385498046875,3.9514516917142,3.9201385974884033,7.120138645172119,1.969855995283477
gfs,gfs_20260707_18z_f021,2026-07-07,18,21,2026-07-07T18:00:00Z,2026-07-08T15:00:00Z,,2026-07-08T00:00:00Z,cape,cape,Convective available potential energy,surface,,instant,J kg**-1,J_kg_1,99,62.0,1095.6666666666667,950.0,2386.0,765.175070744525
gfs,gfs_20260707_18z_f021,2026-07-07,18,21,2026-07-07T18:00:00Z,2026-07-08T15:00:00Z,,2026-07-08T00:00:00Z,cin,cin,Convective inhibition,surface,,instant,J kg**-1,J_kg_1,99,-121.7109375,-10.327099116161616,-1.7109375,0.2890625,22.359192207588816
gfs,gfs_20260707_18z_f021,2026-07-07,18,21,2026-07-07T18:00:00Z,2026-07-08T15:00:00Z,,2026-07-08T00:00:00Z,d2m,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,degC,99,21.855187988281276,24.674368255306995,24.755181884765648,26.355187988281276,1.3202910409671365
gfs,gfs_20260707_18z_f021,2026-07-07,18,21,2026-07-07T18:00:00Z,2026-07-08T15:00:00Z,,2026-07-08T00:00:00Z,gust,gust,Wind speed (gust),surface,,instant,m s**-1,m_s_1,99,0.7123264670372009,5.598185031100957,6.512326240539551,10.01232624053955,2.865221984473889
gfs,gfs_20260707_18z_f021,2026-07-07,18,21,2026-07-07T18:00:00Z,2026-07-08T15:00:00Z,,2026-07-08T00:00:00Z,prmsl,prmsl,Pressure reduced to MSL,meanSea,,instant,Pa,hPa,99,1005.56734375,1006.680424558081,1006.579375,1008.483359375,0.6521976445818046
gfs,gfs_20260707_18z_f021,2026-07-07,18,21,2026-07-07T18:00:00Z,2026-07-08T15:00:00Z,,2026-07-08T00:00:00Z,r2,2r,2 metre relative humidity,heightAboveGround,,instant,%,,99,76.69999694824219,87.16060630721275,87.4000015258789,95.6999969482422,3.606218595620031
gfs,gfs_20260707_18z_f021,2026-07-07,18,21,2026-07-07T18:00:00Z,2026-07-08T15:00:00Z,,2026-07-08T00:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,0.0,0.0,0.0,0.0,0.0
gfs,gfs_20260707_18z_f021,2026-07-07,18,21,2026-07-07T18:00:00Z,2026-07-08T15:00:00Z,,2026-07-08T00:00:00Z,t,t,Temperature,surface,,instant,K,degC,99,22.875054931640648,26.7235326901831,27.575036621093773,29.475061035156276,1.962649483769338
gfs,gfs_20260707_18z_f021,2026-07-07,18,21,2026-07-07T18:00:00Z,2026-07-08T15:00:00Z,,2026-07-08T00:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,23.461389160156276,26.99574301363244,27.661401367187523,29.261407470703148,1.6817597985789008
gfs,gfs_20260707_18z_f021,2026-07-07,18,21,2026-07-07T18:00:00Z,2026-07-08T15:00:00Z,,2026-07-08T00:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,instant,%,,99,0.0,18.71717183939134,5.0,100.0,31.911202954265143
gfs,gfs_20260707_18z_f021,2026-07-07,18,21,2026-07-07T18:00:00Z,2026-07-08T15:00:00Z,,2026-07-08T00:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,0.1000000014901161,19.8030303639896,11.100000381469728,99.9000015258789,24.850183278429554
gfs,gfs_20260707_18z_f021,2026-07-07,18,21,2026-07-07T18:00:00Z,2026-07-08T15:00:00Z,,2026-07-08T00:00:00Z,tmax,tmax,Maximum temperature,heightAboveGround,,max,K,degC,99,24.298425292968773,27.482276130445094,28.098443603515648,29.298425292968773,1.4424101194434558
gfs,gfs_20260707_18z_f021,2026-07-07,18,21,2026-07-07T18:00:00Z,2026-07-08T15:00:00Z,,2026-07-08T00:00:00Z,tmin,tmin,Minimum temperature,heightAboveGround,,min,K,degC,99,23.397180175781276,26.91537481751107,27.497186279296898,29.197198486328148,1.6270050488450296
gfs,gfs_20260707_18z_f021,2026-07-07,18,21,2026-07-07T18:00:00Z,2026-07-08T15:00:00Z,,2026-07-08T00:00:00Z,tp,tp,Total Precipitation,surface,,accum,kg m**-2,kg_m_2,99,0.0,0.7676767676767676,0.125,3.625,1.0831526803060585
gfs,gfs_20260707_18z_f021,2026-07-07,18,21,2026-07-07T18:00:00Z,2026-07-08T15:00:00Z,,2026-07-08T00:00:00Z,u10,10u,10 metre U wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-2.775494337081909,-1.3775145824659951,-1.2754943370819092,0.024505615234375,0.6422781018288907
gfs,gfs_20260707_18z_f021,2026-07-07,18,21,2026-07-07T18:00:00Z,2026-07-08T15:00:00Z,,2026-07-08T00:00:00Z,v10,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-0.1139099150896072,3.440635540870705,2.9860901832580566,7.686089992523193,2.3166622011960665
gfs,gfs_20260707_18z_f024,2026-07-07,18,24,2026-07-07T18:00:00Z,2026-07-08T18:00:00Z,,2026-07-08T00:00:00Z,cape,cape,Convective available potential energy,surface,,instant,J kg**-1,J_kg_1,99,8.0,950.6767676767676,920.0,2142.0,632.3183386392103
gfs,gfs_20260707_18z_f024,2026-07-07,18,24,2026-07-07T18:00:00Z,2026-07-08T18:00:00Z,,2026-07-08T00:00:00Z,cin,cin,Convective inhibition,surface,,instant,J kg**-1,J_kg_1,99,-131.6370849609375,-10.59668092053346,-1.6370849609375,0.3629150390625,21.91577965340383
gfs,gfs_20260707_18z_f024,2026-07-07,18,24,2026-07-07T18:00:00Z,2026-07-08T18:00:00Z,,2026-07-08T00:00:00Z,d2m,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,degC,99,21.955926513671898,24.4781423857718,24.655908203125023,26.155908203125023,1.1506305029580253
gfs,gfs_20260707_18z_f024,2026-07-07,18,24,2026-07-07T18:00:00Z,2026-07-08T18:00:00Z,,2026-07-08T00:00:00Z,gust,gust,Wind speed (gust),surface,,instant,m s**-1,m_s_1,99,0.4125774502754211,4.808537035879462,5.512577533721924,8.712577819824219,2.7201425611961283
gfs,gfs_20260707_18z_f024,2026-07-07,18,24,2026-07-07T18:00:00Z,2026-07-08T18:00:00Z,,2026-07-08T00:00:00Z,prmsl,prmsl,Pressure reduced to MSL,meanSea,,instant,Pa,hPa,99,1004.20171875,1005.1870438762626,1005.12578125,1006.74578125,0.5775494058797345
gfs,gfs_20260707_18z_f024,2026-07-07,18,24,2026-07-07T18:00:00Z,2026-07-08T18:00:00Z,,2026-07-08T00:00:00Z,r2,2r,2 metre relative humidity,heightAboveGround,,instant,%,,99,79.30000305175781,88.3656568430891,87.5,97.5,4.026632669226043
gfs,gfs_20260707_18z_f024,2026-07-07,18,24,2026-07-07T18:00:00Z,2026-07-08T18:00:00Z,,2026-07-08T00:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,0.0,0.0,0.0,0.0,0.0
gfs,gfs_20260707_18z_f024,2026-07-07,18,24,2026-07-07T18:00:00Z,2026-07-08T18:00:00Z,,2026-07-08T00:00:00Z,t,t,Temperature,surface,,instant,K,degC,99,22.450006103515648,26.382322739109867,26.850000000000023,29.350000000000023,2.134460362995098
gfs,gfs_20260707_18z_f024,2026-07-07,18,24,2026-07-07T18:00:00Z,2026-07-08T18:00:00Z,,2026-07-08T00:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,22.7724548339844,26.57953071979563,27.072473144531276,29.172448730468773,1.8090276914292591
gfs,gfs_20260707_18z_f024,2026-07-07,18,24,2026-07-07T18:00:00Z,2026-07-08T18:00:00Z,,2026-07-08T00:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,instant,%,,99,0.2000000029802322,37.39494946884989,24.5,100.0,34.24449038512751
gfs,gfs_20260707_18z_f024,2026-07-07,18,24,2026-07-07T18:00:00Z,2026-07-08T18:00:00Z,,2026-07-08T00:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,1.7999999523162842,21.54242429468367,12.0,90.3000030517578,23.68791655330018
gfs,gfs_20260707_18z_f024,2026-07-07,18,24,2026-07-07T18:00:00Z,2026-07-08T18:00:00Z,,2026-07-08T00:00:00Z,tmax,tmax,Maximum temperature,heightAboveGround,,max,K,degC,99,24.298425292968773,27.486316472833828,28.098443603515648,29.298425292968773,1.4452479797805542
gfs,gfs_20260707_18z_f024,2026-07-07,18,24,2026-07-07T18:00:00Z,2026-07-08T18:00:00Z,,2026-07-08T00:00:00Z,tmin,tmin,Minimum temperature,heightAboveGround,,min,K,degC,99,22.797204589843773,26.49315179381709,26.997186279296898,29.097192382812523,1.7498576384709397
gfs,gfs_20260707_18z_f024,2026-07-07,18,24,2026-07-07T18:00:00Z,2026-07-08T18:00:00Z,,2026-07-08T00:00:00Z,tp,tp,Total Precipitation,surface,,accum,kg m**-2,kg_m_2,99,0.0,2.115530303030303,1.0625,9.625,2.392815352720105
gfs,gfs_20260707_18z_f024,2026-07-07,18,24,2026-07-07T18:00:00Z,2026-07-08T18:00:00Z,,2026-07-08T00:00:00Z,u10,10u,10 metre U wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-2.696356296539306,-0.5448410465697184,-0.6963561773300171,1.203643798828125,0.9104736971194614
gfs,gfs_20260707_18z_f024,2026-07-07,18,24,2026-07-07T18:00:00Z,2026-07-08T18:00:00Z,,2026-07-08T00:00:00Z,v10,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-0.5057312250137329,3.1144708183669305,2.594268798828125,7.194268703460693,2.2766704292605984
gfs,gfs_20260707_18z_f027,2026-07-07,18,27,2026-07-07T18:00:00Z,2026-07-08T21:00:00Z,,2026-07-08T00:00:00Z,cape,cape,Convective available potential energy,surface,,instant,J kg**-1,J_kg_1,99,7.0,737.1313131313132,726.0,1490.0,448.1301589075634
gfs,gfs_20260707_18z_f027,2026-07-07,18,27,2026-07-07T18:00:00Z,2026-07-08T21:00:00Z,,2026-07-08T00:00:00Z,cin,cin,Convective inhibition,surface,,instant,J kg**-1,J_kg_1,99,-144.7838134765625,-11.349470042219066,-2.7838134765625,0.2161865234375,24.097093842196585
