cutoff_profile,model_id,month,n_scored,mae,rmse,median_absolute_error,bias,p80_absolute_error,p90_absolute_error,p95_absolute_error,max_absolute_error,mean_prediction,mean_actual,mean_anchor_forecast,scope
tminus1_2359,A5_text_warning_residual_lgbm,6,450,0.8174443620192129,1.0288704170268996,0.7027756469460762,0.051155543536348255,1.3202441309550241,1.739355879137136,2.012808596637557,3.026399583701327,31.504933321314127,31.45377777777778,31.42,by_month
tminus1_2359,A5_text_warning_residual_lgbm,7,465,0.8469306867668245,1.09369666468864,0.6996560135523282,-0.007746699931707292,1.298619686086164,1.7465603986789084,2.299188023236944,4.043439903133073,32.214618891466145,32.22236559139785,32.08817204301075,by_month
tminus1_2359,A5_text_warning_residual_lgbm,8,465,0.8809917278553382,1.1194102035432618,0.7304360345557157,0.002329988617965961,1.4129724711764613,1.8223177302098357,2.150705515312266,3.4545388221599325,31.84555579506958,31.843225806451613,31.761290322580646,by_month
tminus1_2359,A5_text_warning_residual_lgbm,9,450,0.8864985479515113,1.1405272223268639,0.7204715581580636,-0.01839903513928418,1.490105067574699,1.894273226693917,2.323016160760488,4.046676181127399,31.439378742638493,31.45777777777778,31.362222222222222,by_month
tminus1_2359,A5_text_warning_residual_lgbm,10,465,0.7276273503348281,0.9291155739740301,0.5908568751269634,-0.044888370025299065,1.1768311673706415,1.591905341444638,1.7611745438916429,3.1261181467706365,28.821993350404806,28.866881720430108,28.729032258064517,by_month
tminus1_2359,A5_text_warning_residual_lgbm,11,449,0.7335970321575557,0.9521461683392035,0.5610312032647862,0.08236455741266757,1.2062385781532343,1.601705319294578,2.0147887903714015,3.084491155866587,25.207977029573023,25.125612472160356,25.053452115812917,by_month
tminus1_2359,A5_text_warning_residual_lgbm,12,465,0.7242412943966012,0.8979493734530601,0.6376553555133437,0.10693560172490646,1.141898397891214,1.4590858532837325,1.778871952102318,2.5883845797022413,20.606290440434588,20.499354838709678,20.31827956989247,by_month
tminus1_2359,A6_target_memory_residual_lgbm,1,496,0.8586270810063381,1.122049329671515,0.7123468627509144,0.0035348823209541027,1.3175996323233612,1.7398823883039523,2.1411409686176883,8.246808048127383,19.281760688772568,19.278225806451612,19.046370967741936,by_month
tminus1_2359,A6_target_memory_residual_lgbm,2,452,1.0460568533983454,1.3080321174219254,0.8809889468398957,-0.029405343505876484,1.669339067890531,2.11107244128957,2.614897349911169,3.7583991980176616,20.298470762688815,20.32787610619469,20.057522123893804,by_month
tminus1_2359,A6_target_memory_residual_lgbm,3,496,1.1001566546160373,1.3914547752891762,0.8739274140576612,0.007812391467109451,1.8255308493989304,2.347726907556426,2.7811166931523585,4.1221591489060785,23.0358365850155,23.02802419354839,22.846774193548388,by_month
tminus1_2359,A6_target_memory_residual_lgbm,4,480,1.1269846048981613,1.3977297155911854,1.007196860740228,-0.0016697961942318059,1.822422670513873,2.206221418312104,2.6603101277909396,4.080368750134696,26.48187187047244,26.483541666666667,26.385416666666668,by_month
tminus1_2359,A6_target_memory_residual_lgbm,5,496,1.0331964901653996,1.3302989640557783,0.8340045945317236,0.07949644464940182,1.6748634698186535,2.3026159195243974,2.697954468229277,4.494228746793425,29.366593218842947,29.28709677419355,29.330645161290324,by_month
