high_bucket_group,method,family,row_count,rps,nll,brier,crps,ece,mce,entropy
32,E3_two_piece_normal_emos,emos,533,0.04861369683867066,1.4686890793303304,0.0606290744448467,0.48613696838670656,0.0696730689894307,0.9401125914011892,1.0531502216841964
32,E2_student_t_emos,emos,533,0.048893651747432994,1.3625194104804788,0.06176185805611111,0.4889365174743298,0.14470776207240638,0.8438955922550515,1.4994219554210462
32,B1_global_residual_pmf,residual_pmf,533,0.04971481118727547,1.4036978661143416,0.06429856233514163,0.4971481118727548,0.18894157954512583,0.8453549334934327,1.5425881031619466
32,P1_normal_mos,mos,533,0.05068803259143829,1.4297539035540805,0.06490897866577693,0.5068803259143829,0.23064089891129752,0.7851988254637154,1.5779412283538792
32,B2_month_residual_pmf,residual_pmf,533,0.05087420910123833,1.4079340601953827,0.06381244680303914,0.5087420910123832,0.17556896366117208,0.879911864824829,1.4969039135321287
32,P2_student_t_mos,mos,533,0.051155418641423575,1.4481637376491594,0.06530755546003901,0.5115541864142358,0.2491335365826848,0.777534671563329,1.6338221101171793
32,Q2_threshold_cdf_gb,threshold_cdf,533,0.05663135272556975,1.287673865028128,0.05587704232244817,0.5663135272556975,0.3194054742764336,0.7282338338652073,1.7149225750604415
32,B6_month_climatology_diagnostic,diagnostic,533,0.10449134421380235,1.7849494916156465,0.06809946855137189,1.0449134421380233,0.3189032273534932,0.6745453180797079,2.0069966800837764
32,Q1_quantile_cdf_gb,quantile_cdf,533,0.11515571082069664,1.7660933894791184,0.06781413664094382,1.1515571082069664,0.46045373741617357,0.48258273055603745,2.20142900191741
32,B0_climatology,baseline,533,0.32039414566528024,2.4912784351605737,0.09399198026220093,3.203941456652803,0.39810756587474666,0.4036847476975781,2.0071018260038462
33,B1_global_residual_pmf,residual_pmf,375,0.053312366542443264,1.471288451269723,0.06957060783338798,0.5331236654244328,0.3321150781605714,0.8454883681442099,1.4288636914776822
33,T1_time_decay_b4,time_decay_residual_pmf,375,0.053476704731487294,1.4565252133689768,0.06840818299131726,0.5347670473148729,0.220806710257587,0.9093666631258788,1.3905995693067241
33,B5_kernel_analog_pmf,analog_pmf,375,0.05541710215984845,1.5789135413798607,0.06843702575713699,0.5541710215984845,0.2737475757969859,0.8314556557708477,1.2628060512972092
33,H1_b4_challenger_linear_pool,hybrid_pool,375,0.05592550666788527,1.4965173289516867,0.06919050938509791,0.5592550666788527,0.17807239434237673,0.8740613205627273,1.3478364926141089
33,B2_month_residual_pmf,residual_pmf,375,0.05610266190170626,1.485698877577316,0.0689986723767769,0.5610266190170626,0.3173375357000138,0.8554732057833772,1.4006522429265411
33,K1_B4_power_calibrated,calibration,375,0.05614215913920187,1.5003257237060068,0.0693203793868926,0.5614215913920187,0.23115396036100852,0.8475480210972746,1.3482414513987147
33,B4_hierarchical_residual_pmf,residual_pmf,375,0.056201569648850105,1.5089202290768526,0.06970854726984553,0.562015696488501,0.2528123126134436,0.8629153757048733,1.325559281404656
33,K0_B4_identity,calibration,375,0.056201569648850105,1.5089202290768526,0.06970854726984553,0.562015696488501,0.2528123126134436,0.8629153757048733,1.325559281404656
