cutoff_profile,model_id,season_bucket,n_scored,mae,rmse,median_absolute_error,bias,p80_absolute_error,p90_absolute_error,p95_absolute_error,max_absolute_error,mean_prediction,mean_actual,mean_anchor_forecast,scope,official_max_bin,official_range_bin,issue_hour_bucket,fcst_flag_thunderstorm,hourly_any_thunderstorm_warning_24h,hourly_any_rainstorm_warning_24h
tminus1_2359,B0_climatology_persistence,,1034,2.129235976789168,2.6553077569902683,1.7850000000000001,-0.7968762088974856,3.5,4.579999999999998,5.173999999999996,8.040000000000003,21.888520309477755,22.68539651837524,22.484526112185687,by_official_max_bin,21_24,,,,,
tminus1_2359,B0_climatology_persistence,,785,2.2196942675159237,2.743277132692137,1.9800000000000004,-0.8114140127388534,3.504,4.539999999999999,5.300000000000001,7.740000000000002,25.331006369426753,26.142420382165604,26.039490445859872,by_official_max_bin,25_27,,,,,
tminus1_2359,B0_climatology_persistence,,1169,1.8304448246364413,2.2516703618216956,1.6000000000000014,-0.31869118905047045,2.8200000000000003,3.6839999999999997,4.236000000000001,8.399999999999999,28.832035928143707,29.15072711719418,29.087254063301966,by_official_max_bin,28_30,,,,,
tminus1_2359,B0_climatology_persistence,,1018,1.4216699410609037,1.7554034457546752,1.200000000000001,-0.7872102161100195,2.2199999999999975,2.799999999999998,3.405999999999998,7.199999999999999,30.86770137524558,31.6549115913556,31.603143418467585,by_official_max_bin,31_32,,,,,
tminus1_2359,B0_climatology_persistence,,657,1.7209893455098935,2.0136479916804677,1.6000000000000014,-1.6368797564687976,2.5779999999999985,3.108,3.6999999999999993,5.100000000000001,31.730700152207,33.3675799086758,33.35920852359209,by_official_max_bin,ge33,,,,,
tminus1_2359,B0_climatology_persistence,,966,2.1345548654244304,2.818671404866633,1.6400000000000006,1.35648033126294,3.3599999999999994,4.76,5.915000000000002,10.479999999999999,19.51910973084886,18.16262939958592,17.88198757763975,by_official_max_bin,le20,,,,,
tminus1_2359,A0_raw_official,,94,0.8117021276595744,1.0708417846066594,0.6500000000000004,-0.11595744680851083,1.2400000000000004,1.5700000000000012,1.8699999999999992,3.8999999999999986,19.840425531914892,19.956382978723404,19.840425531914892,by_official_range_bin,,2,,,,
tminus1_2359,A0_raw_official,,5535,0.9328816621499548,1.197765911923165,0.7000000000000028,-0.12305329719963864,1.5,2.0,2.3999999999999986,8.6,26.592773261065943,26.715826558265583,26.592773261065943,by_official_range_bin,,ge3,,,,
tminus1_2359,A1_grouped_residual,,94,0.8388937485832645,1.0786279574389448,0.7154429501225383,0.10675272815974822,1.3002493181202022,1.6082503444544365,1.867856836047438,3.7336456723424547,20.06313570688315,19.956382978723404,19.840425531914892,by_official_range_bin,,2,,,,
tminus1_2359,A1_grouped_residual,,5535,0.9262524973817712,1.1885903174097503,0.7429202258042764,0.01343012931814447,1.4939039998023596,1.9542973779512778,2.3867325614357364,8.83378546930714,26.729256687583725,26.715826558265583,26.592773261065943,by_official_range_bin,,ge3,,,,
tminus1_2359,A2_revision_residual_lgbm,,94,0.818904777902036,1.0712882403074804,0.7193322572702208,0.031154372378283366,1.2037107563648022,1.5973571144750853,1.850420679665359,3.6976209424599666,19.98753735110169,19.956382978723404,19.840425531914892,by_official_range_bin,,2,,,,
