cutoff_profile,model_id,season_bucket,n_scored,mae,rmse,median_absolute_error,bias,p80_absolute_error,p90_absolute_error,p95_absolute_error,max_absolute_error,mean_prediction,mean_actual,mean_anchor_forecast,scope
tminus1_1800,D0_A7_reproduction,JJA,1325,0.859008839638366,1.0922796139875435,0.7085136414567828,0.051226460092914185,1.3335501982537217,1.7763886777908755,2.189075988134057,3.7925009997895245,31.851226460092914,31.8,31.718415094339623,by_season
tminus1_1800,D2_A3_plus_residual_memory_lgbm,JJA,1325,0.8602706033305254,1.0970664309486062,0.7042198438942577,0.017932941396996388,1.3727405394252756,1.8135285279029816,2.1833861927906955,3.801190956770043,31.817932941396997,31.8,31.718415094339623,by_season
tminus1_1800,A3_hko_hourly_state_residual_lgbm,JJA,1325,0.8610470079698983,1.0979634324936591,0.7053875189832866,0.03476920054777553,1.3735563739285335,1.7901773592067178,2.1700073513549327,3.7132612288532556,31.834769200547775,31.8,31.718415094339623,by_season
tminus1_1800,A5_text_warning_residual_lgbm,JJA,1325,0.8618387465503896,1.0941582457306118,0.7089644745814425,0.04456421606202419,1.3514995676794181,1.802339366564892,2.128633204255041,3.6318368926080353,31.84456421606202,31.8,31.718415094339623,by_season
tminus1_1800,A6_target_memory_residual_lgbm,JJA,1325,0.8622654693864567,1.095957217961517,0.7104411165487008,0.05627905106429751,1.3440760913526995,1.7638699133994251,2.1764219740236412,3.7843315167973515,31.856279051064302,31.8,31.718415094339623,by_season
tminus1_1800,A1_grouped_residual,JJA,1325,0.8679318122345381,1.1028952260205,0.717484211110623,-0.03943920885773662,1.3915773718093831,1.780714737120436,2.185807078131121,3.91672893751187,31.76056079114226,31.8,31.718415094339623,by_season
tminus1_1800,D1_official_residual_memory_shrinkage,JJA,1325,0.8692548761031897,1.1046089865769448,0.7107014927361739,-0.07020631833071445,1.3979259972256886,1.793909636227635,2.175419011975773,4.000477373029263,31.72979368166929,31.8,31.718415094339623,by_season
tminus1_1800,A0_raw_official,JJA,1325,0.8698113207547171,1.1058097007802123,0.7000000000000028,-0.08158490566037731,1.3999999999999986,1.8000000000000007,2.200000000000002,3.8999999999999986,31.718415094339623,31.8,31.718415094339623,by_season
tminus1_1800,A2_revision_residual_lgbm,JJA,1325,0.8714480523103162,1.102866023063219,0.7205657100300229,-0.010219242897019712,1.3962781041180095,1.8130037823869647,2.17307798903479,3.791532790806791,31.78978075710298,31.8,31.718415094339623,by_season
tminus1_1800,A8_direct_lgbm_absolute,JJA,1325,0.9186807143907493,1.1515430415233017,0.76002751473888,-0.2240569546575464,1.4846115308365953,1.8778515090768357,2.222503787535278,3.8009815741065296,31.575943045342452,31.8,31.718415094339623,by_season
tminus1_1800,B0_climatology_persistence,JJA,1325,1.449456603773585,1.766943101666916,1.2800000000000011,-0.22553207547169798,2.3000000000000043,2.780000000000001,3.3999999999999986,6.260000000000002,31.5744679245283,31.8,31.718415094339623,by_season
tminus1_1800,A6_target_memory_residual_lgbm,MAM,1357,1.1312713340829932,1.411777246778072,0.977392337887359,0.05793758809881119,1.8357422726381698,2.301348166181304,2.7619393541954036,4.484353522135258,26.37739226753875,26.31945467943994,26.261606484893147,by_season
tminus1_1800,A3_hko_hourly_state_residual_lgbm,MAM,1357,1.1313870192801716,1.4188563035111348,0.9466920865179276,0.056141046784796145,1.834237406338702,2.391665745046222,2.805717488385896,4.646536335096918,26.375595726224738,26.31945467943994,26.261606484893147,by_season
