source,item_id,kind,status,bytes,fetch_elapsed_seconds,normalization_status,normalization_elapsed_seconds,row_count,error
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1800,himawari_hsd,ok,3197304,2.1683749999501742,ok,2.472046999959275,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1740,himawari_hsd,ok,3195777,2.5684558000066318,ok,3.52548209996894,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1810,himawari_hsd,ok,3198124,2.711184499959927,ok,3.0757345000165515,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1820,himawari_hsd,ok,3198302,2.778184599999804,ok,3.5400939999963157,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1830,himawari_hsd,ok,3199593,3.2490286000538617,ok,2.6373639999656007,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1840,himawari_hsd,ok,3199281,3.9745366999995895,ok,2.5013486999669112,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1900,himawari_hsd,ok,3199427,3.128347499994561,ok,2.705333099991549,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1850,himawari_hsd,ok,3199207,4.816920800018124,ok,2.437876900017727,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1910,himawari_hsd,ok,3199956,2.917675499978941,ok,3.3911739999894053,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1930,himawari_hsd,ok,3201649,2.275329799973406,ok,3.041466600028798,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1920,himawari_hsd,ok,3200493,3.1046958999941126,ok,3.8603991999989375,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1950,himawari_hsd,ok,3202014,3.6661806000047363,ok,2.3405510000302456,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_2000,himawari_hsd,ok,3202157,2.559986999956891,ok,2.974931499978993,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_1940,himawari_hsd,ok,3201838,2.9937533999909647,ok,4.354151599982288,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_2010,himawari_hsd,ok,3201164,2.2200609000283293,ok,3.0599967999733053,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_2020,himawari_hsd,ok,3201557,2.3290296000195667,ok,3.132598500000313,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_2030,himawari_hsd,ok,3200272,2.942763700033538,ok,3.2612687000073493,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_2040,himawari_hsd,ok,3200131,3.4207208000007086,ok,2.6242950999876484,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_2050,himawari_hsd,ok,3200756,2.6202008000109345,ok,3.8339082999737,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_2110,himawari_hsd,ok,3202569,3.447536699997727,ok,2.5604987000115216,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_2100,himawari_hsd,ok,3202221,4.295918699994218,ok,2.9530168999917805,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_2120,himawari_hsd,ok,3202817,2.5058663999661803,ok,4.185989000019617,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_2140,himawari_hsd,ok,3200091,2.3661557000014,ok,3.6109167000395246,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_2150,himawari_hsd,ok,3199003,2.239864199946169,ok,3.584941500041168,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_2200,himawari_hsd,ok,3196678,2.030067899962887,ok,3.8075122999725863,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_2130,himawari_hsd,ok,3201691,4.633148199995048,ok,3.694420200015884,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_2210,himawari_hsd,ok,3197120,2.850889900000766,ok,2.7961932999896817,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_2220,himawari_hsd,ok,3195219,3.3267156000365503,ok,2.399371700012125,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_2230,himawari_hsd,ok,3193157,3.1834894999628887,ok,2.317717099969741,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_2240,himawari_hsd,ok,3190778,3.2000060999998823,ok,3.155123900040053,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_2300,himawari_hsd,ok,3186395,1.9378973999992013,ok,2.7556521999649704,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_2250,himawari_hsd,ok,3188071,2.865536900004372,ok,2.77203809999628,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_2310,himawari_hsd,ok,3185709,3.1770805999985896,ok,2.1601628999924287,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_2320,himawari_hsd,ok,3184609,2.8362219000118785,ok,2.4996597000281326,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_2330,himawari_hsd,ok,3186515,2.0108127999701537,ok,2.6463640000438318,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_2340,himawari_hsd,ok,3186089,1.8876038999878801,ok,1.969301999954041,1,
himawari9_b13_s0510,himawari9_B13_S0510_20260621_2350,himawari_hsd,ok,3187516,2.1333504000212997,ok,2.068874299991876,1,
